variant,layer,neuron_index
zhao_relative_epsilon,30,9739
zhao_relative_epsilon,30,9832
zhao_relative_epsilon,30,10006
zhao_relative_epsilon,30,10321
zhao_relative_epsilon,30,10341
zhao_relative_epsilon,30,10408
zhao_relative_epsilon,30,10682
zhao_relative_epsilon,30,10725
zhao_relative_epsilon,30,10830
zhao_relative_epsilon,30,10840
zhao_relative_epsilon,30,10950
zhao_relative_epsilon,30,11430
zhao_relative_epsilon,30,11504
zhao_relative_epsilon,30,11920
zhao_relative_epsilon,30,12012
zhao_relative_epsilon,30,12016
zhao_relative_epsilon,30,12258
zhao_relative_epsilon,30,12377
zhao_relative_epsilon,30,12395
zhao_relative_epsilon,30,12484
zhao_relative_epsilon,30,12568
zhao_relative_epsilon,30,13047
zhao_relative_epsilon,30,13048
zhao_relative_epsilon,30,13059
zhao_relative_epsilon,30,13252
zhao_relative_epsilon,30,13607
zhao_relative_epsilon,30,13622
zhao_relative_epsilon,30,13679
zhao_relative_epsilon,30,14016
zhao_relative_epsilon,30,14109
zhao_relative_epsilon,30,14215
zhao_relative_epsilon,30,14244
zhao_relative_epsilon,31,207
zhao_relative_epsilon,31,801
zhao_relative_epsilon,31,4097
zhao_relative_epsilon,31,4581
zhao_relative_epsilon,31,7727
zhao_relative_epsilon,31,8717
zhao_relative_epsilon,31,12111
zhao_relative_epsilon,31,12732
zhao_relative_epsilon,31,13943
zhao_relative_epsilon,31,14224
