layer,neuron_index,score,rank
5,5763,-0.445919558326957,394155
4,12448,-0.44592310947106534,394156
9,8221,-0.44592475884484184,394157
9,2930,-0.4459307896609427,394158
9,3589,-0.44593590939319494,394159
22,6896,-0.44593768637581926,394160
29,4095,-0.44593835140049287,394161
29,5052,-0.4459395910258754,394162
16,3333,-0.4459399530280553,394163
18,6203,-0.44594017998752544,394164
2,4374,-0.44594064053236243,394165
28,6407,-0.4459420936775022,394166
29,13848,-0.4459454481586346,394167
26,12085,-0.4459455668894136,394168
26,7092,-0.4459554057327798,394169
20,4254,-0.445955424432042,394170
26,13215,-0.4459558577481869,394171
6,1416,-0.44596370029938437,394172
30,12420,-0.44596700670943556,394173
14,13463,-0.44596768774634404,394174
2,5561,-0.4459691970060895,394175
24,1295,-0.4459726149997191,394176
22,4863,-0.44598398339535494,394177
17,2111,-0.445987736597392,394178
28,7528,-0.44598820319632887,394179
22,748,-0.4459940824815249,394180
24,7980,-0.44599694098624787,394181
9,13546,-0.44599996717134455,394182
12,12134,-0.4460114120030049,394183
9,4696,-0.4460144459521442,394184
12,1197,-0.4460145263831874,394185
26,4835,-0.4460165072738136,394186
25,7830,-0.4460360494115588,394187
28,9583,-0.44603970301404733,394188
27,1421,-0.4460404247961258,394189
1,7885,-0.446040763566034,394190
22,5260,-0.44604165832583464,394191
7,1646,-0.44604557857017635,394192
16,4162,-0.4460481091145183,394193
4,1499,-0.44605056350753297,394194
24,5496,-0.4460521693514052,394195
12,12428,-0.4460551617468659,394196
26,13957,-0.4460630133743525,394197
20,3979,-0.4460649721858664,394198
4,5309,-0.4460741368188742,394199
26,10650,-0.44607645192872525,394200
13,13288,-0.4460828860184614,394201
29,11805,-0.44608292943580424,394202
6,2217,-0.4460834034442393,394203
6,6048,-0.4460877176682216,394204
29,80,-0.4460978884376992,394205
7,2361,-0.4460986994469461,394206
19,9018,-0.44610531448982305,394207
1,726,-0.44610783285409567,394208
11,5911,-0.44611212473787243,394209
3,4084,-0.4461216521812604,394210
31,13352,-0.44612420522162594,394211
4,13451,-0.44612678075360707,394212
11,5958,-0.44613426030799724,394213
29,11996,-0.44614283532473414,394214
26,5656,-0.44615126846104924,394215
10,10751,-0.4461513366385749,394216
29,13429,-0.44616992593415494,394217
28,6867,-0.44617250472940817,394218
11,3413,-0.44617497217233615,394219
25,3683,-0.44617737513460287,394220
13,5908,-0.4461811632316516,394221
0,9380,-0.446181360900511,394222
12,5424,-0.4461817411294719,394223
5,835,-0.4461842538745899,394224
17,13836,-0.44618507693465953,394225
22,7498,-0.44618530823463304,394226
20,6656,-0.44618595992704835,394227
20,3393,-0.44619358252559743,394228
8,10457,-0.4462012002323999,394229
25,13866,-0.4462115595694921,394230
2,5021,-0.44621437120823326,394231
1,8365,-0.44621578725230676,394232
28,4466,-0.44621644017907225,394233
10,12835,-0.44621837102709927,394234
1,5522,-0.4462239317636026,394235
17,5709,-0.44622712997796565,394236
11,4311,-0.4462309994046734,394237
21,10473,-0.4462348624344088,394238
8,14164,-0.44623731407730477,394239
2,12306,-0.4462425981808725,394240
25,1031,-0.44624829151115286,394241
20,7289,-0.4462486467059965,394242
7,12657,-0.4462505130044547,394243
5,6538,-0.44625102834058533,394244
30,5710,-0.44625348227647044,394245
20,11981,-0.4462557568213634,394246
15,1936,-0.4462611522500274,394247
29,7309,-0.44626198645205634,394248
9,9895,-0.4462709309556999,394249
30,5033,-0.44627318132677735,394250
21,7540,-0.44627344912523376,394251
21,8190,-0.44627863986436866,394252
31,4968,-0.44628186306718737,394253
31,1056,-0.4462826162966685,394254
8,4196,-0.4462910912120803,394255
14,4693,-0.4462933209166897,394256
14,1258,-0.4463009299177855,394257
9,9001,-0.44630276081879316,394258
10,8165,-0.446308915803291,394259
14,14016,-0.44630929031550576,394260
1,2706,-0.44631461308679304,394261
3,8536,-0.4463227486573044,394262
24,1358,-0.4463312852652157,394263
25,2465,-0.4463347658995973,394264
3,8602,-0.4463434008879918,394265
21,8088,-0.44634468010553224,394266
5,5177,-0.4463452078346252,394267
6,6527,-0.446347074152471,394268
8,11442,-0.44634728245026667,394269
30,2193,-0.4463620306239438,394270
26,4042,-0.44636514189419146,394271
21,5532,-0.44636851325063015,394272
9,2329,-0.44636937965566975,394273
9,7628,-0.44637125252147486,394274
30,10623,-0.44637587376043103,394275
24,10939,-0.4463819729656605,394276
27,9057,-0.44638447787136415,394277
19,10043,-0.4463856457695734,394278
29,243,-0.44638644742176226,394279
9,13885,-0.4463936859318367,394280
10,10013,-0.44639625535966887,394281
29,12527,-0.44640413966588305,394282
21,2102,-0.44641218830443985,394283
6,6985,-0.44641232468135744,394284
16,2935,-0.446412596629986,394285
29,12906,-0.4464230808332142,394286
19,7073,-0.44642751315359136,394287
17,10582,-0.44643461993629,394288
12,13363,-0.44643561075999494,394289
17,12205,-0.44643985697593047,394290
22,7374,-0.4464426481295703,394291
14,8512,-0.44644897180882126,394292
27,7531,-0.4464503737914556,394293
20,698,-0.4464518129232511,394294
20,10494,-0.4464578794675326,394295
4,432,-0.4464579770901386,394296
9,3596,-0.4464595035170452,394297
23,3981,-0.4464622950995519,394298
25,448,-0.44647754008078533,394299
14,4689,-0.4464864642604687,394300
9,2942,-0.44648848444625217,394301
3,13666,-0.44649039485352815,394302
31,11823,-0.44649114316653604,394303
4,13948,-0.4464965759512636,394304
17,11272,-0.44649673805590984,394305
9,7190,-0.4464983504310283,394306
20,10553,-0.4465008759840828,394307
24,5173,-0.4465052569582073,394308
4,11765,-0.4465055517020404,394309
24,4622,-0.4465086275331488,394310
13,12506,-0.44650880504185886,394311
24,14052,-0.4465135789270198,394312
9,13239,-0.44651903412784777,394313
0,859,-0.4465271835894259,394314
23,2572,-0.44653792571955986,394315
31,8235,-0.4465407696372483,394316
11,10641,-0.4465516641502634,394317
2,13932,-0.44655377430519266,394318
16,8578,-0.4465676839753623,394319
0,3625,-0.4465694851166642,394320
15,11045,-0.4465725664363739,394321
6,12351,-0.44657292877805044,394322
14,10988,-0.44658103559445467,394323
8,3842,-0.44658349858554675,394324
15,8914,-0.44658761791777435,394325
27,1386,-0.44659661437568626,394326
14,13822,-0.4465967370792797,394327
14,13789,-0.44659773194128294,394328
18,9946,-0.44659984401608793,394329
21,12004,-0.4466001283091007,394330
9,7854,-0.44660114296961384,394331
31,12708,-0.44660548636718705,394332
12,10205,-0.44660561624692846,394333
8,4418,-0.4466347038462802,394334
15,12107,-0.44663821423173317,394335
9,899,-0.4466403748769062,394336
19,8394,-0.446641366920352,394337
11,7042,-0.4466436221151826,394338
6,5609,-0.44664538565378076,394339
2,11784,-0.4466519350689199,394340
7,11471,-0.44665689557184524,394341
10,3746,-0.44666580835411024,394342
20,9876,-0.4466665631033742,394343
11,1338,-0.4466675438287793,394344
21,10364,-0.44667627221528755,394345
9,1428,-0.4466774521280624,394346
7,13034,-0.446677622057643,394347
10,5023,-0.4466881875521863,394348
8,5691,-0.446689515936847,394349
15,12545,-0.44670276696202765,394350
23,3544,-0.4467057776159877,394351
16,4094,-0.44671378385063204,394352
16,6135,-0.4467184950809777,394353
5,9381,-0.4467229448588709,394354
20,2647,-0.44672428438540457,394355
17,8819,-0.4467325553350835,394356
2,5059,-0.44673421977586936,394357
19,1791,-0.44673763952307227,394358
13,7050,-0.44673942630142793,394359
0,7411,-0.44674056225517483,394360
3,10866,-0.4467518318450562,394361
25,6689,-0.4467521516305282,394362
1,12587,-0.44675475117171687,394363
16,7210,-0.4467630038517771,394364
25,2999,-0.4467644324540996,394365
8,9782,-0.4467650437783092,394366
27,7663,-0.44676676459551684,394367
28,2980,-0.44676866525218684,394368
11,7700,-0.44677749212203655,394369
14,12253,-0.4467802122887035,394370
8,10688,-0.4467955867599113,394371
11,7407,-0.4468026360644021,394372
15,2406,-0.4468068143963106,394373
9,1820,-0.4468086385892942,394374
31,2152,-0.44681605117334366,394375
21,9100,-0.4468191727551598,394376
16,7130,-0.44682625013046545,394377
20,11090,-0.4468271018729063,394378
27,4405,-0.44682828680132924,394379
0,4119,-0.4468292732874805,394380
29,12149,-0.44683221921981603,394381
18,9071,-0.44683651082837644,394382
19,6295,-0.44684109222823776,394383
4,3838,-0.44684224546438234,394384
28,6379,-0.4468423801762219,394385
13,5008,-0.446849609211522,394386
30,9583,-0.4468505537188051,394387
1,2721,-0.4468540627371903,394388
2,1233,-0.4468557303086555,394389
21,2195,-0.44685803475388014,394390
18,1781,-0.44686144310840453,394391
1,6173,-0.44686243819687943,394392
29,13542,-0.44686364099205483,394393
7,11045,-0.4468673544217133,394394
28,7626,-0.44686969680484057,394395
1,5399,-0.4468705139487174,394396
28,11123,-0.4468723440319105,394397
3,11336,-0.44687344989805516,394398
1,1867,-0.44688359913524167,394399
27,2924,-0.4468844089105926,394400
24,12060,-0.4468856359491074,394401
29,998,-0.4468864156952358,394402
17,412,-0.4468872475116773,394403
15,1984,-0.44688988432001714,394404
8,5222,-0.4468997543178954,394405
24,3234,-0.44690063305350175,394406
0,2236,-0.4469010581924433,394407
21,5984,-0.44691738135041975,394408
21,5991,-0.44691775948971185,394409
2,828,-0.4469186013848999,394410
18,3322,-0.4469214899465857,394411
2,8632,-0.4469298010211835,394412
3,1353,-0.44693049059527906,394413
14,11216,-0.4469327695009248,394414
20,1116,-0.4469334572918685,394415
31,9954,-0.4469364686442945,394416
6,5557,-0.4469499384470655,394417
17,10951,-0.44695270863154435,394418
26,8697,-0.4469577761524511,394419
2,2796,-0.44695914681937987,394420
13,8031,-0.44696431136125875,394421
8,650,-0.44696958421131466,394422
25,2229,-0.446987070062089,394423
2,13505,-0.4469889679971086,394424
21,662,-0.4469921077613962,394425
7,306,-0.4469959318673979,394426
21,7731,-0.44699679046820623,394427
4,710,-0.44699818527091845,394428
6,5461,-0.4470091100472562,394429
18,13288,-0.4470092017541426,394430
12,6910,-0.4470098855841729,394431
16,652,-0.44701441434333183,394432
1,1348,-0.4470208526065099,394433
5,11474,-0.4470368569400908,394434
26,2970,-0.44703986270895296,394435
21,4079,-0.44704127854917136,394436
12,5797,-0.44705083953001784,394437
24,14074,-0.4470611783760144,394438
7,6587,-0.4470641964198101,394439
31,4833,-0.4470649865334354,394440
28,55,-0.44707480498918634,394441
4,13855,-0.4470780959451628,394442
23,1550,-0.4470786413011956,394443
1,13530,-0.4470792578810741,394444
14,10618,-0.4470859010534761,394445
26,9197,-0.4470878561336952,394446
1,2041,-0.4470918322666449,394447
5,11925,-0.44709738332991794,394448
4,8879,-0.4470986648469808,394449
18,1277,-0.44710071795752454,394450
28,8820,-0.44710353282882526,394451
25,5351,-0.447104491391764,394452
10,697,-0.44710541442184676,394453
6,4405,-0.44711589832957527,394454
19,7286,-0.4471266768842537,394455
27,6057,-0.4471277993584747,394456
19,940,-0.44713335765453827,394457
24,11827,-0.44713911655613764,394458
9,11804,-0.4471395327635428,394459
5,12746,-0.44714223947201687,394460
19,6568,-0.447144880557696,394461
24,10977,-0.4471456373351871,394462
31,13735,-0.44714633281517246,394463
0,5958,-0.4471466117196201,394464
7,3354,-0.4471476917833102,394465
21,11806,-0.44714841428031304,394466
17,4658,-0.44715181173045987,394467
1,939,-0.44715226042680145,394468
23,11415,-0.44715438633193116,394469
8,14142,-0.4471552619839684,394470
28,5632,-0.4471555243309692,394471
0,12049,-0.4471580038879935,394472
21,2161,-0.44717061259249236,394473
31,10438,-0.4471764572876462,394474
7,3702,-0.4471789309128766,394475
6,7874,-0.44718494272081977,394476
22,13082,-0.4471885239017023,394477
26,13528,-0.4471919391090654,394478
4,4747,-0.44719533611849493,394479
18,4788,-0.44720261233487474,394480
1,6470,-0.4472081991928613,394481
13,4,-0.44721124060814665,394482
28,2621,-0.44721322744283026,394483
28,9505,-0.44721387336532287,394484
26,6869,-0.4472162334880413,394485
4,6847,-0.4472163407025605,394486
23,6843,-0.44721727836157865,394487
25,7723,-0.4472198712492003,394488
6,12130,-0.44722126584273303,394489
4,5216,-0.44722650520537777,394490
3,10569,-0.4472288091241853,394491
17,390,-0.44723016641999297,394492
11,4765,-0.44724503654942,394493
23,8936,-0.44724595207209217,394494
3,606,-0.4472564500861302,394495
24,105,-0.4472635209352078,394496
9,9023,-0.44727123699947513,394497
2,12326,-0.44727456523465575,394498
18,4987,-0.44727460025472443,394499
4,9912,-0.4472809901508782,394500
25,1215,-0.447282333432111,394501
21,2723,-0.4472896034543803,394502
30,8636,-0.44729249932611603,394503
27,9102,-0.44730834947287157,394504
26,6904,-0.4473111689556727,394505
7,14005,-0.44731169267936993,394506
12,1202,-0.44732259708923705,394507
22,8990,-0.4473260845355834,394508
25,11663,-0.4473333246930578,394509
23,5282,-0.4473357016742591,394510
26,10426,-0.44734491047375613,394511
29,10082,-0.447349541389429,394512
21,8240,-0.44735365043261544,394513
19,1379,-0.4473551522820572,394514
12,472,-0.44736705917263186,394515
22,9155,-0.44737036215103754,394516
23,14264,-0.4473709414084714,394517
30,6808,-0.44737728734316634,394518
24,9926,-0.4473785482873519,394519
21,12175,-0.447378948945796,394520
22,5519,-0.4473800503788982,394521
5,2052,-0.4473827645701839,394522
21,11876,-0.4473926923359122,394523
17,10854,-0.4474078751900542,394524
2,9068,-0.447407944376832,394525
6,2505,-0.4474122940896431,394526
9,5524,-0.44741246968251275,394527
8,4087,-0.44741306374728346,394528
14,6179,-0.4474157339357793,394529
25,9547,-0.4474228341675557,394530
5,10529,-0.4474245324096993,394531
26,6618,-0.4474248120750373,394532
8,6104,-0.44742585987271727,394533
30,8399,-0.44742702035093235,394534
25,13329,-0.44743297866175297,394535
19,10778,-0.4474342230279342,394536
9,55,-0.44744318484448947,394537
10,9546,-0.44744620902770715,394538
25,1180,-0.4474564241849896,394539
12,8378,-0.4474565162010371,394540
12,1882,-0.4474579955188849,394541
26,7546,-0.44746699770014575,394542
29,2550,-0.4474682498275088,394543
12,1033,-0.44746956662737025,394544
22,12207,-0.447480570172237,394545
27,11779,-0.44748440391448413,394546
12,4091,-0.44748508538228654,394547
18,8553,-0.4474892303207363,394548
18,10989,-0.44749046751183547,394549
15,2391,-0.44749049049986833,394550
19,4798,-0.44749672836486926,394551
1,13551,-0.44749877598813903,394552
3,14183,-0.4475004933670628,394553
20,4614,-0.4475009545502026,394554
31,11103,-0.44750100462256787,394555
19,4428,-0.4475020181835521,394556
3,8784,-0.4475122242792224,394557
14,1858,-0.44751353008918454,394558
30,9936,-0.44751583242817455,394559
10,5962,-0.44751604560586483,394560
21,4014,-0.44751907812782943,394561
17,14321,-0.44752249207043393,394562
14,4957,-0.4475284807756192,394563
17,6459,-0.4475287908999425,394564
30,7331,-0.4475340656268723,394565
16,11512,-0.4475359126894165,394566
29,940,-0.4475432784902476,394567
15,4269,-0.44754656985502267,394568
2,8515,-0.44754784402565556,394569
13,12291,-0.4475479879820589,394570
1,9637,-0.44755168528609574,394571
26,8456,-0.4475517856239092,394572
11,2859,-0.4475541752125044,394573
28,35,-0.4475586339730972,394574
31,6556,-0.4475697256159758,394575
23,6600,-0.44757114787199587,394576
10,13946,-0.44757854813088016,394577
10,8015,-0.447582725139571,394578
0,3452,-0.44759638662484297,394579
9,12362,-0.4475970617378657,394580
22,2990,-0.4475974190537973,394581
12,12841,-0.44759993764052486,394582
2,9832,-0.4476011629477823,394583
4,9617,-0.44762142769244034,394584
2,5806,-0.4476293678715068,394585
14,14314,-0.44763114770279017,394586
16,9650,-0.4476386384284193,394587
26,8001,-0.4476489276706198,394588
19,1249,-0.4476489966350643,394589
28,11929,-0.44766820505058447,394590
2,13173,-0.4476702835719517,394591
4,7727,-0.4476735685053022,394592
27,11866,-0.44767465568806253,394593
14,7926,-0.4476778861413671,394594
8,7139,-0.44767982834414427,394595
9,2257,-0.44768060823003575,394596
4,11779,-0.4476814858275609,394597
8,5681,-0.4476845953013974,394598
3,3074,-0.44768932899598,394599
22,5905,-0.4476908416521331,394600
30,4048,-0.4476917340208071,394601
18,12383,-0.44769962342671454,394602
7,8325,-0.44770721052605394,394603
1,4943,-0.44771870463003893,394604
1,8009,-0.44774202052923107,394605
28,6104,-0.44774367862147035,394606
25,6848,-0.4477438345253377,394607
4,11823,-0.4477444316029861,394608
15,5660,-0.4477468649492045,394609
5,11617,-0.4477499607988414,394610
25,9379,-0.4477516372243598,394611
18,4255,-0.4477527165751155,394612
27,9998,-0.44775544607502205,394613
1,11651,-0.4477554584992363,394614
11,4894,-0.44775581313669505,394615
19,11800,-0.4477587016182501,394616
4,11712,-0.44775939515423685,394617
25,5979,-0.4477616285776581,394618
11,1211,-0.44776347954548174,394619
13,13572,-0.44776673899084396,394620
21,9237,-0.4477681874631219,394621
26,12118,-0.44777254569293273,394622
16,9457,-0.4477833290264504,394623
27,3297,-0.44778964926086695,394624
7,12863,-0.4477948577358414,394625
22,12361,-0.4477993564536102,394626
3,13471,-0.4478113756271186,394627
23,6146,-0.4478142686462567,394628
26,2799,-0.44781885596066595,394629
30,5157,-0.44782079600117897,394630
14,5239,-0.4478283391661713,394631
19,11750,-0.44783668458083903,394632
20,5897,-0.4478458745365681,394633
23,12352,-0.44784968648455686,394634
19,7911,-0.4478521121067655,394635
18,7723,-0.44785522727578037,394636
25,8898,-0.44786231040211916,394637
18,6482,-0.44786575357280095,394638
23,4643,-0.44786678949927167,394639
13,11715,-0.44787088514085205,394640
23,12792,-0.44787784878311576,394641
12,3053,-0.44788014982667146,394642
21,1267,-0.44788066974662444,394643
27,8138,-0.44788832753535,394644
26,13005,-0.4478914960955956,394645
24,12183,-0.447891665106078,394646
20,9031,-0.4479087667145326,394647
26,10833,-0.4479137152753916,394648
1,13962,-0.44791372874955493,394649
27,12639,-0.44791721020471287,394650
1,8238,-0.44791750146018916,394651
13,9552,-0.4479179005643411,394652
14,1016,-0.4479182363005658,394653
13,12141,-0.4479185871731868,394654
27,2300,-0.4479209469807036,394655
28,3628,-0.4479325064898163,394656
16,5506,-0.4479350235412148,394657
9,6161,-0.4479405588936423,394658
0,13073,-0.44794184127144504,394659
24,9886,-0.4479454118365948,394660
18,1935,-0.4479456283962199,394661
6,1573,-0.4479474269089025,394662
24,2923,-0.4479571966075836,394663
26,13466,-0.44795843678980896,394664
20,2646,-0.44797921031766,394665
20,3507,-0.4479828552786195,394666
18,2684,-0.44798582009366184,394667
15,9617,-0.4479878219420123,394668
30,11918,-0.44798790440143604,394669
0,1887,-0.44799444072214195,394670
3,7383,-0.44799574695755984,394671
5,2128,-0.4479966448492036,394672
31,11908,-0.44800480122114433,394673
25,6631,-0.4480064519611441,394674
26,1613,-0.4480079887837441,394675
11,2437,-0.44801657373796855,394676
23,8594,-0.448016849590783,394677
10,6794,-0.4480216333446172,394678
21,10354,-0.44802429397625493,394679
30,10446,-0.44803041023179063,394680
28,10424,-0.4480400635133359,394681
7,3326,-0.44804113386186495,394682
16,11994,-0.4480456800762741,394683
17,12489,-0.44804707723748793,394684
2,10845,-0.44804747936283223,394685
29,11032,-0.44805097998824284,394686
15,3034,-0.448057895048296,394687
19,1836,-0.4480708186960451,394688
7,48,-0.44807184610419154,394689
0,13134,-0.4480772223352993,394690
15,5878,-0.44807981801187763,394691
26,9682,-0.44808022682433757,394692
31,12394,-0.44808161801618834,394693
19,1047,-0.4480839345196119,394694
13,11806,-0.4480857074919314,394695
13,7159,-0.4480869758024984,394696
31,5727,-0.4480977785238525,394697
3,14087,-0.44810110903510814,394698
25,7311,-0.4481073643593106,394699
22,12255,-0.4481096222471663,394700
11,11139,-0.4481128372862213,394701
23,1363,-0.4481213311452991,394702
30,11461,-0.44812331233190017,394703
12,1208,-0.44812628673965543,394704
0,7332,-0.4481299147196251,394705
29,9363,-0.44813309106015176,394706
15,227,-0.4481397196996162,394707
1,7106,-0.44814091444294163,394708
2,1728,-0.4481542497390064,394709
16,11623,-0.4481595181161648,394710
9,12948,-0.4481621450703996,394711
17,12397,-0.4481649940479994,394712
12,561,-0.448171464412454,394713
16,6849,-0.44817249942967086,394714
30,3409,-0.4481743502019159,394715
23,11435,-0.4481800757621821,394716
28,8027,-0.44818102721946873,394717
4,12054,-0.4481813886449569,394718
23,6547,-0.4481848516099774,394719
27,8233,-0.44818610728329666,394720
14,12626,-0.4481931612025855,394721
9,10283,-0.44819755539646644,394722
10,12536,-0.4482013706847667,394723
19,712,-0.4482025543382029,394724
17,2597,-0.448205315869087,394725
19,3018,-0.4482086228119242,394726
21,2184,-0.4482125935786376,394727
15,7696,-0.44821374174340284,394728
30,10550,-0.4482235843254664,394729
10,5399,-0.4482288442483082,394730
16,8140,-0.44823374426684687,394731
21,7640,-0.4482387383363434,394732
31,5509,-0.4482451144619974,394733
16,10121,-0.44824685156121385,394734
12,2935,-0.44825084876147986,394735
10,14244,-0.44825319560030896,394736
25,11730,-0.44826141922194285,394737
25,10171,-0.4482653052020956,394738
12,1035,-0.4482659884441162,394739
18,4682,-0.4482727553282703,394740
31,10873,-0.44827525638762566,394741
24,13927,-0.4482882416759768,394742
26,7285,-0.4483015910196967,394743
24,4523,-0.44831441077756196,394744
20,10270,-0.4483331999488604,394745
30,5583,-0.44833862547245973,394746
16,1216,-0.4483390908589804,394747
18,3317,-0.44834170885502117,394748
29,3488,-0.4483456480407079,394749
26,4072,-0.44835153277049206,394750
22,8889,-0.44835793208592917,394751
29,2464,-0.44835986840722086,394752
26,7826,-0.44835994133233426,394753
2,3802,-0.44836130291031284,394754
6,4,-0.4483876102960175,394755
12,7567,-0.44838853197114587,394756
0,9561,-0.44839138741776785,394757
15,837,-0.4483986011359634,394758
3,3005,-0.4483997471086208,394759
6,7072,-0.4484001506715655,394760
13,846,-0.4484117931604393,394761
7,14124,-0.44841373207039936,394762
3,1760,-0.4484197961369973,394763
18,9060,-0.4484237787095027,394764
1,5544,-0.44842557872750644,394765
5,10681,-0.44842790850523506,394766
12,8723,-0.44842800559564305,394767
23,11641,-0.4484297908607809,394768
20,11476,-0.4484344079202605,394769
30,10993,-0.44843771232898266,394770
25,14332,-0.448448706628064,394771
12,2693,-0.44844971367181197,394772
25,7477,-0.44845200382632866,394773
6,14038,-0.44845255511649906,394774
29,611,-0.4484551407142946,394775
16,4382,-0.44845677794581945,394776
14,10386,-0.44846378908597473,394777
26,11807,-0.44846893447107256,394778
26,7263,-0.44847564652575067,394779
26,14108,-0.4484779246930896,394780
25,9503,-0.4484811245041735,394781
23,2822,-0.4484812889581644,394782
14,8394,-0.448484064852062,394783
24,14137,-0.44848996757446324,394784
5,14224,-0.4484925181408739,394785
12,10120,-0.4484943431985639,394786
18,4033,-0.4484971293870921,394787
25,9990,-0.448497769164005,394788
26,12554,-0.4485003867593213,394789
25,4656,-0.4485029654209637,394790
28,695,-0.4485084085177535,394791
1,12814,-0.4485101726431731,394792
9,2340,-0.448523667217554,394793
26,6359,-0.44852706254915137,394794
16,1221,-0.44853129436382266,394795
3,708,-0.4485385663561024,394796
2,11285,-0.4485546217802229,394797
15,9408,-0.4485610432569585,394798
1,6339,-0.4485622860479477,394799
30,9282,-0.4485639948978557,394800
13,7590,-0.4485663466415166,394801
28,5145,-0.44856917832707915,394802
27,3291,-0.44857110449688065,394803
14,2687,-0.4485729634304134,394804
18,8944,-0.44857697994143186,394805
22,14268,-0.44858165919267995,394806
30,5531,-0.4485883246957115,394807
12,5970,-0.44858851291368657,394808
7,1588,-0.448590007131299,394809
3,12343,-0.4485933950021634,394810
5,9900,-0.4485991715460281,394811
21,13121,-0.44860243009021095,394812
27,9595,-0.44860434662932797,394813
6,4346,-0.4486052538402539,394814
28,7847,-0.44860730922425573,394815
4,4191,-0.44860771526575527,394816
1,3029,-0.44861037721173996,394817
24,13340,-0.4486106161206469,394818
10,7868,-0.44861911560728984,394819
0,3194,-0.4486202684613263,394820
27,13682,-0.448628150513264,394821
11,303,-0.4486300974795116,394822
0,8118,-0.4486449277113932,394823
24,2817,-0.4486496899600768,394824
8,2363,-0.44865223476960303,394825
13,1692,-0.4486666346833843,394826
25,3780,-0.4486673684727906,394827
3,1684,-0.44867043037776166,394828
4,4058,-0.44867346052703544,394829
16,12528,-0.44867473789396567,394830
18,12046,-0.44867785913154223,394831
29,11662,-0.44867852737169067,394832
2,1261,-0.4486868412666081,394833
1,12143,-0.44868777100164337,394834
12,5266,-0.4486926467837514,394835
19,1314,-0.4486926843721912,394836
6,10155,-0.44871119264833564,394837
6,6943,-0.44871185055138,394838
7,737,-0.4487229251996169,394839
20,11703,-0.4487244507734822,394840
17,7623,-0.44873825122119565,394841
18,2271,-0.4487425470862155,394842
0,5009,-0.4487615180933062,394843
9,9311,-0.4487656820019021,394844
21,3478,-0.4487669633684933,394845
18,8938,-0.4487727285925163,394846
16,3290,-0.4487736925971148,394847
15,1019,-0.4488000228302732,394848
20,4133,-0.4488088329771277,394849
7,5832,-0.448810274410489,394850
17,2226,-0.4488216187602946,394851
4,13354,-0.44882754019944116,394852
0,12518,-0.4488350528251709,394853
14,6300,-0.4488361912820835,394854
8,8385,-0.4488374994635006,394855
15,12235,-0.4488402200956392,394856
12,1013,-0.44886749445843904,394857
30,8762,-0.44886945731016886,394858
12,5998,-0.4488719040509887,394859
15,11828,-0.4488739914278338,394860
6,12544,-0.44887980972958635,394861
16,11286,-0.4488838851921468,394862
11,3856,-0.44889482810998915,394863
25,3834,-0.4489031709825056,394864
31,2257,-0.44890940533918,394865
7,6408,-0.44891328052797763,394866
24,8416,-0.4489171792329779,394867
5,122,-0.44893014903032685,394868
25,1833,-0.4489416652300446,394869
12,821,-0.4489418283253925,394870
29,305,-0.44894358285311237,394871
26,1030,-0.44894606058665554,394872
18,2508,-0.4489464592295794,394873
10,8243,-0.4489474422179039,394874
6,13398,-0.4489516035427828,394875
9,5820,-0.4489548566507759,394876
23,9899,-0.448956305303201,394877
23,7164,-0.44896428310723213,394878
5,4500,-0.4489665359026122,394879
19,10177,-0.4489689985208626,394880
3,7766,-0.4489713614028532,394881
28,7123,-0.448972996365927,394882
31,1205,-0.44898106830416695,394883
28,7955,-0.44898113951312674,394884
18,2626,-0.4489883581441663,394885
0,6856,-0.4489886255578144,394886
25,9462,-0.4489904743483679,394887
3,6221,-0.4489981247037842,394888
23,10671,-0.44900245600167316,394889
17,5580,-0.44900523111447327,394890
17,13442,-0.4490077058313752,394891
22,3877,-0.4490085603984224,394892
2,11655,-0.4490233571208818,394893
13,13688,-0.44902559679431076,394894
31,11979,-0.44903779441222286,394895
4,9831,-0.44903784759172233,394896
9,8185,-0.44903948146369316,394897
23,11811,-0.449039832222745,394898
26,5973,-0.4490400764702147,394899
20,7068,-0.4490567233824531,394900
11,4341,-0.4490589369641033,394901
14,8618,-0.4490635632158393,394902
8,11640,-0.44906759868710383,394903
4,4996,-0.4490778913743131,394904
10,7492,-0.4490782565560429,394905
6,5167,-0.4490918926011168,394906
17,5933,-0.4490998906950551,394907
23,3615,-0.4491037223734851,394908
9,1275,-0.4491051709239782,394909
23,1089,-0.449108821094513,394910
13,6633,-0.449112037410831,394911
9,4758,-0.4491138701864799,394912
24,6880,-0.44911563763948875,394913
15,797,-0.44911713599352127,394914
14,404,-0.44911924288301286,394915
17,7872,-0.4491192610508328,394916
17,1365,-0.44911950678979273,394917
10,1026,-0.44912430320235197,394918
3,911,-0.4491268695616116,394919
19,9848,-0.4491268759871067,394920
23,4591,-0.4491370735639598,394921
20,1932,-0.44915863931107963,394922
21,11353,-0.44916269051687524,394923
10,11427,-0.44917016416358624,394924
10,108,-0.4491705354552664,394925
20,7939,-0.449170869288756,394926
16,8563,-0.44917362148887097,394927
29,10887,-0.4491775709222398,394928
29,3848,-0.4491826511661673,394929
14,2765,-0.44918434562448534,394930
1,5143,-0.44918754590325916,394931
30,12447,-0.44918996619669777,394932
8,3708,-0.4492043013978509,394933
25,6695,-0.4492053477509737,394934
16,4828,-0.4492157701028278,394935
4,1470,-0.44921829019282505,394936
