global_rank,layer,neuron_index,layer_rank,abs_weight,entry_threshold
44758,22,8184,1431,0.0077522155,0.84962506
44759,28,6481,2840,0.0059636808,0.84962712
44760,13,4647,669,0.020957634,0.84963064
44761,24,1577,1532,0.0084418152,0.84963214
44762,26,9357,2486,0.058762383,0.84963435
44763,27,9697,2167,0.007621204,0.84963592
44764,4,11649,1288,0.0065051578,0.84963671
44765,25,7065,1748,0.0085523855,0.84963927
44766,29,4339,3058,0.004918728,0.84964236
44767,15,2227,1045,0.010157296,0.84964352
44768,9,7565,1014,0.013122424,0.84964396
44769,17,838,1204,0.0091706943,0.84964569
44770,30,13635,2561,0.004977386,0.8496459
44771,19,8553,934,0.010611648,0.84964877
44772,14,13445,676,0.017138762,0.84964901
44773,18,12803,1085,0.0099699628,0.84965078
44774,20,8721,1096,0.008752699,0.84965236
44775,28,1502,2841,0.0059608952,0.84965957
44776,21,7538,1483,0.0090495739,0.84966071
44777,23,12457,1614,0.0087060351,0.84966111
44778,11,11957,567,0.031376913,0.84966156
44779,31,2923,2053,0.0033664797,0.84966299
44780,22,5180,1432,0.0077480376,0.84966431
44781,16,11013,1058,0.01003419,0.8496644
44782,5,1994,2200,0.13410951,0.84966744
44783,1,3960,565,0.12205342,0.84966936
44784,24,742,1533,0.008437247,0.84967197
44785,27,3786,2168,0.0076176184,0.84967232
44786,29,11275,3059,0.0049166619,0.84967386
44787,6,12446,740,0.01289915,0.84967539
44788,4,13560,1289,0.0064989696,0.84967619
44789,0,3985,2606,0.20526128,0.8496775
44790,25,1548,1749,0.0085522179,0.84967833
44791,10,6809,698,0.016421268,0.84968065
44792,30,4149,2562,0.0049760439,0.84968103
44793,17,619,1205,0.0091584055,0.84968842
44794,15,12984,1046,0.010118734,0.84968909
44795,8,2935,767,0.015354143,0.84968915
44796,28,8283,2842,0.0059589101,0.84969202
44797,20,2108,1097,0.0087400991,0.84969644
44798,18,3578,1086,0.0099608228,0.84969663
44799,19,4965,935,0.010609671,0.84969875
44800,9,12280,1015,0.013110733,0.84969878
44801,31,10247,2054,0.0033656333,0.84970121
44802,21,1241,1484,0.0090284804,0.84970173
44803,23,2082,1615,0.0086977724,0.84970179
44804,22,9260,1433,0.0077476283,0.84970357
44805,29,581,3060,0.0049156956,0.84970537
44806,27,13973,2169,0.007617062,0.84970871
44807,16,9563,1059,0.01002444,0.84971055
44808,24,14036,1534,0.0084345592,0.84971179
44809,7,6769,567,0.022307197,0.84971371
44810,4,3611,1290,0.0064981966,0.84971567
44811,30,758,2563,0.0049750833,0.84971617
44812,25,1779,1750,0.0085519413,0.8497174
44813,13,3501,670,0.020943496,0.84972121
44814,14,7513,677,0.017118137,0.84972226
44815,28,4326,2843,0.0059565986,0.84972447
44816,17,11062,1206,0.0091468254,0.84973108
44817,26,3591,2487,0.058733564,0.84973128
44818,15,6508,1047,0.010082603,0.84973445
44819,6,8670,741,0.012824934,0.84973526
44820,29,565,3061,0.0049155559,0.84973687
44821,31,5467,2055,0.0033639371,0.84973943
44822,20,1323,1098,0.0087369699,0.84974044
44823,23,1688,1616,0.0086975461,0.84974241
44824,18,5868,1087,0.0099538565,0.84974248
44825,21,5622,1485,0.0090277549,0.84974267
44826,22,13226,1434,0.0077456115,0.84974283
44827,27,10237,2170,0.0076122405,0.8497451
44828,12,1804,553,0.032214385,0.84974555
44829,19,10244,936,0.010594116,0.84974873
44830,30,3678,2564,0.0049739801,0.84975131
44831,24,9149,1535,0.0084334025,0.84975161
44832,9,1577,1016,0.013110709,0.84975352
44833,10,8080,699,0.016259789,0.84975388
44834,8,12052,768,0.015286054,0.84975497
44835,4,9868,1291,0.0064878883,0.84975515
44836,25,449,1751,0.0085498821,0.84975647
44837,16,38,1060,0.010002751,0.84975663
44838,28,4293,2844,0.0059546814,0.84975684
44839,29,12041,3062,0.0049152458,0.84976838
44840,17,10521,1207,0.0091374591,0.84977366
44841,31,10450,2056,0.0033627977,0.84977765
44842,15,2824,1048,0.010058565,0.84977968
44843,27,10256,2171,0.0076106247,0.8497815
44844,22,3862,1435,0.007742981,0.84978208
44845,23,8445,1617,0.0086954581,0.84978303
44846,21,13086,1486,0.0090238871,0.84978362
44847,20,10223,1099,0.0087369261,0.84978444
44848,30,12818,2565,0.0049735256,0.84978645
44849,18,143,1088,0.0099360468,0.84978826
44850,28,3387,2845,0.0059546418,0.84978921
44851,24,2933,1536,0.0084155649,0.84979144
44852,4,9493,1292,0.0064867157,0.84979454
44853,6,10628,742,0.012806645,0.84979478
44854,14,4952,678,0.017099174,0.84979544
44855,25,10980,1752,0.0085491864,0.84979553
44856,11,362,568,0.030544562,0.84979798
44857,19,9394,937,0.010561212,0.84979864
44858,29,9732,3063,0.0049149347,0.84979989
44859,0,1413,2607,0.20512888,0.84980222
44860,16,5489,1061,0.0099967392,0.84980264
44861,9,1315,1017,0.013104217,0.84980827
44862,13,10138,671,0.020937556,0.84981179
44863,7,3863,568,0.022289097,0.84981368
44864,31,8447,2057,0.0033626566,0.84981587
44865,17,8668,1208,0.0091360379,0.84981625
44866,27,3430,2172,0.0076084384,0.84981789
44867,5,7992,2201,0.13391794,0.84981889
44868,3,5442,1613,0.18892124,0.84981918
44869,8,3170,769,0.015268,0.84982053
44870,22,10641,1436,0.0077416315,0.84982126
44871,28,7160,2846,0.0059536658,0.84982158
44872,30,10568,2566,0.0049720965,0.84982158
44873,23,6029,1618,0.008688502,0.84982365
44874,21,5432,1487,0.00901997,0.84982449
44875,15,7972,1049,0.010046062,0.84982477
44876,10,1127,700,0.016248258,0.84982642
44877,26,13006,2488,0.058592867,0.84982812
44878,20,6710,1100,0.0087325182,0.84982844
44879,24,9964,1537,0.0084109977,0.84983119
44880,29,11251,3064,0.004914437,0.84983139
44881,4,3617,1293,0.0064842012,0.84983393
44882,18,3994,1089,0.009934796,0.84983397
44883,25,3463,1753,0.0085457498,0.8498346
44884,19,13080,938,0.01055399,0.8498484
44885,16,13234,1062,0.0099911476,0.84984857
44886,28,7503,2847,0.0059515559,0.84985395
44887,31,2841,2058,0.0033615921,0.84985409
44888,6,6598,743,0.012784754,0.84985423
44889,27,9650,2173,0.0076083611,0.84985428
44890,30,94,2567,0.0049704597,0.84985672
44891,17,6598,1209,0.009123968,0.84985883
44892,22,7663,1437,0.0077392561,0.84986044
44893,29,12199,3065,0.0049134684,0.8498629
44894,9,5128,1018,0.013081857,0.84986302
44895,23,13989,1619,0.0086870389,0.84986419
44896,21,11700,1488,0.0090113347,0.84986537
44897,14,5647,679,0.016925011,0.84986856
44898,15,12864,1050,0.010041964,0.8498698
44899,24,6997,1538,0.0084099704,0.84987086
44900,20,13624,1101,0.0087307608,0.84987237
44901,4,1858,1294,0.0064834249,0.84987332
44902,25,9782,1754,0.0085455207,0.84987367
44903,18,12408,1090,0.0099282851,0.84987968
44904,8,8477,770,0.015236958,0.84988602
44905,28,12093,2848,0.0059515461,0.84988632
44906,27,13049,2174,0.0076020984,0.84989067
44907,12,6832,554,0.030913137,0.84989099
44908,30,7837,2568,0.0049703368,0.84989181
44909,31,10630,2059,0.0033599739,0.84989231
44910,29,13749,3066,0.0049120826,0.84989441
44911,16,2309,1063,0.0099753421,0.84989451
44912,2,12648,871,0.23685996,0.84989477
44913,19,9150,939,0.010548332,0.84989817
44914,10,5264,701,0.016197324,0.8498989
44915,22,6631,1438,0.0077366037,0.84989962
44916,17,3976,1210,0.0091225877,0.84990135
44917,13,3407,672,0.020927589,0.84990231
44918,23,6818,1620,0.0086862184,0.84990474
44919,21,1314,1489,0.0090087671,0.84990625
44920,24,11509,1539,0.0084084636,0.84991054
44921,4,7119,1295,0.006482075,0.84991271
44922,25,8988,1755,0.0085361516,0.84991273
44923,7,3304,569,0.022276457,0.84991359
44924,6,12555,744,0.012743913,0.8499136
44925,15,8330,1051,0.010041555,0.84991482
44926,20,12296,1102,0.0087304348,0.84991629
44927,9,9801,1019,0.013032549,0.84991764
44928,28,4414,2849,0.0059504374,0.84991869
44929,26,12830,2489,0.0585921,0.84992475
44930,18,12274,1091,0.0099275177,0.8499254
44931,29,13077,3067,0.0049111671,0.84992591
44932,0,1015,2608,0.20510153,0.84992679
44933,30,6586,2569,0.0049700295,0.84992689
44934,27,11356,2175,0.0076018386,0.849927
44935,31,12160,2060,0.0033577075,0.84993045
44936,11,214,569,0.030174969,0.84993082
44937,22,794,1439,0.0077360841,0.8499388
44938,16,9685,1064,0.0099739395,0.84994038
44939,14,12729,680,0.01672646,0.84994089
44940,17,10064,1211,0.0091215139,0.84994386
44941,23,1803,1621,0.00867703,0.84994529
44942,21,10001,1490,0.0090023372,0.84994705
44943,19,11171,940,0.010534461,0.84994786
44944,24,2504,1540,0.0084065935,0.84995022
44945,28,12022,2850,0.0059462893,0.84995106
44946,8,9208,771,0.01514829,0.84995139
44947,25,812,1756,0.0085358564,0.84995173
44948,4,12453,1296,0.0064796344,0.8499521
44949,29,3529,3068,0.0049109482,0.84995742
44950,15,6197,1052,0.010032508,0.84995984
44951,20,13900,1103,0.0087120859,0.84996022
44952,30,2119,2570,0.004969805,0.84996197
44953,27,4642,2176,0.0076017091,0.84996332
44954,31,6765,2061,0.0033527075,0.84996858
44955,5,8316,2202,0.13389909,0.84997014
44956,18,13355,1092,0.009925019,0.84997111
44957,10,14297,702,0.016188283,0.84997117
44958,9,10271,1020,0.013026834,0.84997207
44959,6,9022,745,0.012721589,0.84997277
44960,22,9192,1440,0.0077310563,0.84997798
44961,1,3410,566,0.12153296,0.84997815
44962,28,12669,2851,0.0059457491,0.84998343
44963,23,12053,1622,0.0086724646,0.84998583
44964,16,5219,1065,0.0099407202,0.84998625
44965,17,6018,1212,0.0091160331,0.84998637
44966,21,13051,1491,0.0089872628,0.84998786
44967,29,2441,3069,0.0049105664,0.84998892
44968,24,13158,1541,0.0084047094,0.8499899
44969,25,3502,1757,0.008532552,0.84999073
44970,4,11689,1297,0.0064764419,0.84999149
44971,13,8724,673,0.020785751,0.84999282
44972,30,13393,2571,0.0049690786,0.84999706
44973,19,8378,941,0.010532058,0.84999748
44974,27,8281,2177,0.0076011531,0.84999964
44975,20,13777,1104,0.008704029,0.85000406
44976,15,12734,1053,0.01001674,0.8500048
44977,31,8481,2062,0.0033519822,0.85000663
44978,14,3081,681,0.016709447,0.85001238
44979,7,9480,570,0.022156551,0.85001342
44980,28,4313,2852,0.0059455661,0.85001579
44981,8,13269,772,0.015117784,0.85001636
44982,18,13024,1093,0.0099243233,0.85001675
44983,22,6357,1441,0.0077297017,0.85001716
44984,29,985,3070,0.0049104085,0.85002043
44985,26,8641,2490,0.058483217,0.85002138
44986,23,13035,1623,0.0086537916,0.85002631
44987,9,13292,1021,0.013004729,0.8500265
44988,3,6390,1614,0.18829069,0.85002801
44989,21,11649,1492,0.0089839473,0.8500286
44990,17,7683,1213,0.0091109416,0.85002882
44991,24,2981,1542,0.0084043108,0.85002958
44992,25,4633,1758,0.00853243,0.85002973
44993,12,3710,555,0.030293895,0.85003058
44994,4,13895,1298,0.0064732232,0.85003078
44995,6,11214,746,0.012687925,0.85003186
44996,16,3014,1066,0.0099274786,0.8500319
44997,30,4542,2572,0.0049625398,0.85003214
44998,27,71,2178,0.0075999815,0.85003596
44999,10,13265,703,0.016116891,0.85004338
45000,31,2715,2063,0.0033504993,0.85004468
45001,19,13149,942,0.010518591,0.8500471
45002,20,1519,1105,0.0086879162,0.85004783
45003,28,11985,2853,0.0059429533,0.85004816
45004,15,11734,1054,0.010008127,0.85004968
45005,0,8223,2609,0.20495972,0.85005136
45006,29,6930,3071,0.0049101375,0.85005194
45007,22,6410,1442,0.0077251224,0.85005633
45008,11,12092,570,0.029939868,0.85006207
45009,18,3717,1094,0.0099127535,0.85006239
45010,23,7118,1624,0.0086536529,0.85006671
45011,30,1869,2573,0.0049615535,0.85006717
45012,25,3214,1759,0.0085216369,0.85006872
45013,24,5997,1543,0.0084027993,0.85006926
45014,21,7829,1493,0.0089837676,0.85006933
45015,4,14252,1299,0.0064679901,0.85007008
45016,17,4802,1214,0.0091101686,0.85007126
45017,27,8243,2179,0.0075999023,0.85007228
45018,16,2504,1067,0.0099180825,0.85007756
45019,28,10092,2854,0.0059423046,0.85008045
45020,9,334,1022,0.013004051,0.85008081
45021,8,5749,773,0.015097469,0.8500812
45022,13,4451,674,0.020633712,0.85008267
45023,31,8457,2064,0.0033487799,0.85008272
45024,29,13411,3072,0.0049094805,0.85008344
45025,14,13141,682,0.01668887,0.8500838
45026,6,7462,747,0.01264032,0.85009082
45027,20,9741,1106,0.0086869653,0.85009153
45028,15,8977,1055,0.0099968389,0.85009457
45029,22,12920,1443,0.0077152355,0.85009544
45030,19,3519,943,0.010496118,0.85009665
45031,30,1948,2574,0.0049611088,0.8501022
45032,23,5443,1625,0.008646192,0.85010712
45033,25,3308,1760,0.008519697,0.85010765
45034,18,5355,1095,0.0099093551,0.85010803
45035,27,8641,2180,0.0075979671,0.8501086
45036,24,13300,1544,0.0083984723,0.85010894
45037,4,8544,1300,0.0064650592,0.85010938
45038,21,1324,1494,0.0089761121,0.85011007
45039,7,4288,571,0.022076288,0.85011271
45040,28,6417,2855,0.0059408513,0.85011274
45041,17,5081,1215,0.0090937447,0.8501137
45042,29,929,3073,0.0049083647,0.85011495
45043,10,14021,704,0.015997451,0.85011524
45044,26,4928,2491,0.05844735,0.85011781
45045,31,10792,2065,0.0033480301,0.85012077
45046,5,10715,2203,0.1337883,0.85012138
45047,16,10726,1068,0.0099150958,0.85012315
45048,22,10226,1444,0.0077073867,0.85013454
45049,9,11424,1023,0.012986974,0.85013511
45050,20,11668,1107,0.0086843297,0.85013522
45051,30,2215,2575,0.0049605533,0.85013723
45052,15,5791,1056,0.0099968212,0.85013939
45053,27,14146,2181,0.0075973705,0.85014492
45054,28,10516,2856,0.0059395735,0.85014502
45055,8,1790,774,0.015081704,0.85014591
45056,19,12404,944,0.010493363,0.85014613
45057,29,1142,3074,0.0049076485,0.85014645
45058,25,13486,1761,0.0085195126,0.85014658
45059,23,4691,1626,0.0086424397,0.85014752
45060,24,3664,1545,0.0083909798,0.85014854
45061,4,4544,1301,0.0064593395,0.85014867
45062,6,6193,748,0.012639821,0.85014949
45063,21,14182,1495,0.0089672217,0.85015074
45064,18,12012,1096,0.0098892162,0.8501536
45065,14,4566,683,0.01662248,0.85015516
45066,17,6801,1216,0.0090929512,0.85015608
45067,31,3433,2066,0.003347222,0.85015882
45068,12,1829,556,0.029737972,0.85016734
45069,16,10104,1069,0.0098920735,0.85016873
45070,13,8099,675,0.020524047,0.85017187
45071,30,2947,2576,0.0049602706,0.85017226
45072,22,6163,1445,0.0077063125,0.85017356
45073,0,6037,2610,0.20491363,0.85017586
45074,28,10713,2857,0.0059392848,0.85017731
45075,29,10760,3075,0.0049076332,0.85017796
45076,20,5031,1108,0.0086839581,0.85017891
45077,27,6469,2182,0.0075954013,0.85018124
45078,15,12098,1057,0.0099933902,0.85018421
45079,25,645,1762,0.0085164141,0.8501855
45080,10,11273,705,0.015897429,0.85018656
45081,23,5013,1627,0.0086381352,0.85018785
45082,4,11499,1302,0.0064593307,0.85018788
45083,24,4520,1546,0.0083895307,0.85018815
45084,9,2183,1024,0.012970485,0.85018935
45085,21,8493,1496,0.0089651207,0.85019141
45086,11,9729,571,0.029542003,0.85019226
45087,19,14259,945,0.010486444,0.85019561
45088,31,5437,2067,0.0033471547,0.85019687
45089,17,4900,1217,0.0090890862,0.85019845
45090,18,10901,1097,0.0098841749,0.8501991
45091,30,8790,2577,0.0049571977,0.85020729
45092,6,6506,749,0.012608596,0.85020815
45093,29,7158,3076,0.0049074111,0.85020947
45094,28,4389,2858,0.0059343847,0.85020959
45095,8,10760,775,0.015070749,0.85021055
45096,7,13665,572,0.022030562,0.85021165
45097,22,6560,1446,0.0077043427,0.85021259
45098,16,6779,1070,0.0098667182,0.85021418
45099,26,10753,2492,0.058394901,0.85021424
45100,27,8901,2183,0.0075941496,0.85021756
45101,20,1785,1109,0.0086756824,0.85022261
45102,25,1324,1763,0.0085147172,0.85022443
45103,14,7419,684,0.016456887,0.85022619
45104,4,4875,1303,0.0064590443,0.85022708
45105,24,114,1547,0.0083892159,0.85022776
45106,23,3988,1628,0.0086374078,0.85022819
45107,15,6424,1058,0.0099881226,0.85022902
45108,21,2591,1497,0.0089583648,0.85023208
45109,2,4724,872,0.23670183,0.85023347
45110,31,4306,2068,0.0033436306,0.85023491
45111,3,12516,1615,0.1881755,0.85023616
45112,17,1363,1218,0.0090825437,0.85024082
45113,29,3383,3077,0.004906862,0.85024097
45114,28,1776,2859,0.0059331707,0.85024188
45115,30,4278,2578,0.0049561737,0.85024232
45116,9,10529,1025,0.012970097,0.85024352
45117,18,6395,1098,0.0098634092,0.8502446
45118,19,371,946,0.010483769,0.85024501
45119,22,9043,1447,0.0076976405,0.85025161
45120,27,1992,2184,0.0075936019,0.85025388
45121,10,14136,706,0.015834142,0.85025748
45122,16,330,1071,0.0098656137,0.85025956
45123,13,8894,676,0.020446626,0.8502606
45124,25,14303,1764,0.0085132038,0.85026336
45125,4,11,1304,0.0064541912,0.85026629
45126,20,3815,1110,0.0086679943,0.8502663
45127,6,9930,750,0.012586625,0.85026668
45128,24,5236,1548,0.0083804484,0.85026736
45129,23,2025,1629,0.0086274073,0.85026852
45130,29,8127,3078,0.0049066767,0.85027248
45131,5,9717,2204,0.13361609,0.85027249
45132,21,11302,1498,0.0089567704,0.85027267
45133,31,8084,2069,0.0033416797,0.85027287
45134,15,6103,1059,0.0099833095,0.85027384
45135,28,8735,2860,0.0059330864,0.85027417
45136,8,9705,776,0.014988312,0.85027519
45137,30,3384,2579,0.0049547399,0.85027735
45138,17,6747,1219,0.0090749869,0.85028312
45139,1,4028,567,0.11973681,0.85028562
45140,18,5602,1099,0.0098533211,0.85028996
45141,27,611,2185,0.007591947,0.8502902
45142,22,3546,1448,0.0076906425,0.85029056
45143,19,13439,947,0.010481643,0.85029442
45144,14,12884,685,0.016450925,0.85029657
45145,9,9768,1026,0.012968136,0.8502977
45146,0,2699,2611,0.20487319,0.85030036
45147,12,5614,557,0.029162021,0.85030162
45148,25,13861,1765,0.0085081942,0.85030229
45149,29,1005,3079,0.0049054534,0.85030399
45150,16,11178,1072,0.0098628374,0.85030493
45151,4,2986,1305,0.0064519378,0.85030549
45152,28,3273,2861,0.0059313825,0.85030645
45153,24,10149,1549,0.0083747013,0.8503069
45154,23,10649,1630,0.0086210156,0.85030878
45155,20,10900,1111,0.0086622341,0.85030992
45156,7,8446,573,0.021990769,0.85031039
45157,26,11407,2493,0.058350995,0.85031057
45158,31,5384,2070,0.0033409053,0.85031084
45159,30,4111,2580,0.00494907,0.85031233
45160,21,11496,1499,0.0089463089,0.85031327
45161,15,7845,1060,0.0099710291,0.85031859
45162,11,1456,572,0.029320415,0.85032072
45163,6,11256,751,0.012555412,0.85032514
45164,17,13013,1220,0.0090743117,0.85032542
45165,27,11634,2186,0.0075899647,0.85032652
45166,10,2665,707,0.015774589,0.85032812
45167,22,9364,1449,0.0076777316,0.8503295
45168,18,10408,1100,0.0098456349,0.85033532
45169,29,3541,3080,0.0049050213,0.85033539
45170,28,5069,2862,0.0059307651,0.85033874
45171,8,3166,777,0.014921718,0.85033944
45172,25,8085,1766,0.0085080015,0.85034121
45173,19,13122,948,0.010477575,0.85034383
45174,4,3924,1306,0.0064518438,0.85034469
45175,24,8339,1550,0.0083712311,0.85034643
45176,30,13626,2581,0.004947728,0.8503473
45177,31,11624,2071,0.0033394664,0.8503488
45178,13,1233,677,0.020423757,0.850349
45179,23,12098,1631,0.0086207399,0.85034904
45180,16,10273,1073,0.0098494459,0.85035024
45181,9,3570,1027,0.012964044,0.85035188
45182,20,13217,1112,0.0086615887,0.85035353
45183,21,8176,1500,0.0089456607,0.8503538
45184,27,9149,2187,0.0075874836,0.85036276
45185,15,6716,1061,0.0099605257,0.85036327
45186,29,1405,3081,0.0049047023,0.8503668
45187,14,3992,686,0.016447419,0.85036688
45188,17,8349,1221,0.0090717245,0.85036772
45189,22,472,1450,0.0076743695,0.85036837
45190,28,7036,2863,0.0059304014,0.85037103
45191,25,5164,1767,0.0085077593,0.85038014
45192,18,6282,1101,0.0098411189,0.85038061
45193,30,1422,2582,0.0049453895,0.85038228
45194,6,5309,752,0.012546539,0.85038345
45195,4,1774,1307,0.006451441,0.8503839
45196,24,312,1551,0.0083683571,0.85038597
45197,31,3933,2072,0.0033367102,0.85038676
45198,23,12837,1632,0.0086132931,0.8503893
45199,19,5576,949,0.010477491,0.85039323
