rank,neuron_id,layer,neuron_idx,score,importance
429,452008,31,7592,0.00014476476644631475,0.00014476476644631475
430,447172,31,2756,-0.00014357351756189018,0.00014357351756189018
431,430944,30,864,0.00014309165999293327,0.00014309165999293327
432,430331,30,251,-0.00014303512580227107,0.00014303512580227107
433,455721,31,11305,-0.0001429600961273536,0.0001429600961273536
434,446563,31,2147,0.00014289670798461884,0.00014289670798461884
435,457960,31,13544,-0.00014274798741098493,0.00014274798741098493
436,444947,31,531,-0.00014262351032812148,0.00014262351032812148
437,450498,31,6082,0.00014214261318556964,0.00014214261318556964
438,449787,31,5371,0.0001420356857124716,0.0001420356857124716
439,447163,31,2747,-0.00014189253852237016,0.00014189253852237016
440,332293,23,2565,0.00014161443687044084,0.00014161443687044084
441,435016,30,4936,-0.0001415251026628539,0.0001415251026628539
442,454081,31,9665,0.00014092765923123807,0.00014092765923123807
443,445537,31,1121,-0.00014078308595344424,0.00014078308595344424
444,448110,31,3694,-0.0001406888768542558,0.0001406888768542558
445,445525,31,1109,0.00014050766185391694,0.00014050766185391694
446,447959,31,3543,0.0001403435890097171,0.0001403435890097171
447,458217,31,13801,0.00014004750119056553,0.00014004750119056553
448,445975,31,1559,-0.00013990506704431027,0.00013990506704431027
449,409824,28,8416,-0.00013963574019726366,0.00013963574019726366
450,444993,31,577,-0.0001394666323903948,0.0001394666323903948
451,457936,31,13520,-0.00013937795301899314,0.00013937795301899314
452,448542,31,4126,0.00013921198842581362,0.00013921198842581362
453,401060,27,13988,-0.00013899829355068505,0.00013899829355068505
454,451694,31,7278,-0.00013854959979653358,0.00013854959979653358
455,445347,31,931,0.0001385016948916018,0.0001385016948916018
456,446377,31,1961,0.00013836061407346278,0.00013836061407346278
