variant,layer,neuron_index
delta_harmfulness,14,9252
delta_harmfulness,14,9261
delta_harmfulness,14,9287
delta_harmfulness,14,9375
delta_harmfulness,14,9515
delta_harmfulness,14,9554
delta_harmfulness,14,9669
delta_harmfulness,14,9732
delta_harmfulness,14,9758
delta_harmfulness,14,9764
delta_harmfulness,14,9769
delta_harmfulness,14,9826
delta_harmfulness,14,9842
delta_harmfulness,14,9865
delta_harmfulness,14,9954
delta_harmfulness,14,10040
delta_harmfulness,14,10041
delta_harmfulness,14,10064
delta_harmfulness,14,10076
delta_harmfulness,14,10083
delta_harmfulness,14,10167
delta_harmfulness,14,10186
delta_harmfulness,14,10256
delta_harmfulness,14,10368
delta_harmfulness,14,10388
delta_harmfulness,14,10418
delta_harmfulness,14,10456
delta_harmfulness,14,10572
delta_harmfulness,14,10724
delta_harmfulness,14,10752
delta_harmfulness,14,10798
delta_harmfulness,14,10812
delta_harmfulness,14,10822
delta_harmfulness,14,10824
delta_harmfulness,14,10884
delta_harmfulness,14,10960
delta_harmfulness,14,10991
delta_harmfulness,14,11076
delta_harmfulness,14,11101
delta_harmfulness,14,11273
delta_harmfulness,14,11317
delta_harmfulness,14,11562
delta_harmfulness,14,11569
