rank,neuron_id,layer,neuron_idx,score,importance
896,437256,30,7176,8.628096838947386e-05,8.628096838947386e-05
897,432789,30,2709,-8.624166366644204e-05,8.624166366644204e-05
898,456415,31,11999,8.609839278506115e-05,8.609839278506115e-05
899,456173,31,11757,8.607695781392977e-05,8.607695781392977e-05
900,454422,31,10006,-8.597161649959162e-05,8.597161649959162e-05
901,445506,31,1090,8.590223296778277e-05,8.590223296778277e-05
902,432538,30,2458,8.588761556893587e-05,8.588761556893587e-05
903,457839,31,13423,8.58275088830851e-05,8.58275088830851e-05
904,403477,28,2069,-8.575791434850544e-05,8.575791434850544e-05
905,447531,31,3115,-8.569770579924807e-05,8.569770579924807e-05
906,447903,31,3487,8.559324487578124e-05,8.559324487578124e-05
907,435708,30,5628,-8.547057950636372e-05,8.547057950636372e-05
908,445055,31,639,8.544822048861533e-05,8.544822048861533e-05
909,452275,31,7859,8.533107029506937e-05,8.533107029506937e-05
910,245292,17,1580,8.530313789378852e-05,8.530313789378852e-05
911,455934,31,11518,8.51782679092139e-05,8.51782679092139e-05
912,445545,31,1129,-8.472223271382973e-05,8.472223271382973e-05
913,446879,31,2463,8.465760038234293e-05,8.465760038234293e-05
914,445649,31,1233,-8.463133417535573e-05,8.463133417535573e-05
915,451324,31,6908,-8.44577225507237e-05,8.44577225507237e-05
916,424972,29,9228,8.413752948399633e-05,8.413752948399633e-05
917,411779,28,10371,-8.410162990912795e-05,8.410162990912795e-05
918,406744,28,5336,8.402219827985391e-05,8.402219827985391e-05
919,388634,27,1562,8.401287050219253e-05,8.401287050219253e-05
920,369984,25,11584,8.395250188186765e-05,8.395250188186765e-05
921,423314,29,7570,8.389636059291661e-05,8.389636059291661e-05
922,456297,31,11881,-8.37146071717143e-05,8.37146071717143e-05
923,447579,31,3163,8.366906695300713e-05,8.366906695300713e-05
924,449786,31,5370,8.365944086108357e-05,8.365944086108357e-05
925,451670,31,7254,8.355853060493246e-05,8.355853060493246e-05
926,446416,31,2000,-8.351585711352527e-05,8.351585711352527e-05
927,144444,10,1084,-8.34957099868916e-05,8.34957099868916e-05
928,442045,30,11965,8.342025830643252e-05,8.342025830643252e-05
929,452536,31,8120,-8.332217839779332e-05,8.332217839779332e-05
930,450496,31,6080,-8.33191879792139e-05,8.33191879792139e-05
931,457498,31,13082,-8.329885895363986e-05,8.329885895363986e-05
932,429684,29,13940,8.324201189680025e-05,8.324201189680025e-05
933,452505,31,8089,8.311467536259443e-05,8.311467536259443e-05
934,441781,30,11701,8.30939898150973e-05,8.30939898150973e-05
935,451110,31,6694,8.300445915665478e-05,8.300445915665478e-05
936,449899,31,5483,8.2784601545427e-05,8.2784601545427e-05
937,441425,30,11345,8.25938768684864e-05,8.25938768684864e-05
938,410195,28,8787,8.188216452253982e-05,8.188216452253982e-05
939,446090,31,1674,-8.159801654983312e-05,8.159801654983312e-05
940,434471,30,4391,8.154430543072522e-05,8.154430543072522e-05
941,449617,31,5201,8.151979272952303e-05,8.151979272952303e-05
942,458230,31,13814,8.146435720846057e-05,8.146435720846057e-05
943,447359,31,2943,8.146034815581515e-05,8.146034815581515e-05
944,336567,23,6839,-8.14117884146981e-05,8.14117884146981e-05
945,448939,31,4523,8.134572271956131e-05,8.134572271956131e-05
946,458715,31,14299,8.128475019475445e-05,8.128475019475445e-05
947,449530,31,5114,-8.110236376523972e-05,8.110236376523972e-05
948,439717,30,9637,8.097717363853008e-05,8.097717363853008e-05
949,427386,29,11642,8.08127733762376e-05,8.08127733762376e-05
950,455790,31,11374,-8.079945109784603e-05,8.079945109784603e-05
951,201070,14,366,-8.075241930782795e-05,8.075241930782795e-05
952,419792,29,4048,-8.070287731243297e-05,8.070287731243297e-05
953,447716,31,3300,8.06941170594655e-05,8.06941170594655e-05
954,436366,30,6286,8.058852108661085e-05,8.058852108661085e-05
955,444947,31,531,-8.031939796637744e-05,8.031939796637744e-05
956,441824,30,11744,-8.031367178773507e-05,8.031367178773507e-05
957,444308,30,14228,-8.027750300243497e-05,8.027750300243497e-05
958,448589,31,4173,8.024419366847724e-05,8.024419366847724e-05
959,456572,31,12156,8.000213711056858e-05,8.000213711056858e-05
960,449823,31,5407,-7.998666114872321e-05,7.998666114872321e-05
961,437674,30,7594,-7.986689161043614e-05,7.986689161043614e-05
962,380843,26,8107,-7.979463407536969e-05,7.979463407536969e-05
963,458012,31,13596,-7.960645598359406e-05,7.960645598359406e-05
964,441510,30,11430,-7.955464388942346e-05,7.955464388942346e-05
965,401327,27,14255,-7.930245919851586e-05,7.930245919851586e-05
966,432895,30,2815,7.926605030661449e-05,7.926605030661449e-05
967,457398,31,12982,7.92463542893529e-05,7.92463542893529e-05
968,434505,30,4425,7.921516225906089e-05,7.921516225906089e-05
969,448903,31,4487,-7.90230551501736e-05,7.90230551501736e-05
970,452377,31,7961,-7.885244122007862e-05,7.885244122007862e-05
971,451052,31,6636,-7.884714432293549e-05,7.884714432293549e-05
972,439804,30,9724,7.884393562562764e-05,7.884393562562764e-05
973,453867,31,9451,7.879331678850576e-05,7.879331678850576e-05
974,454631,31,10215,7.87730750744231e-05,7.87730750744231e-05
975,403290,28,1882,7.870829722378403e-05,7.870829722378403e-05
976,450268,31,5852,-7.870815898058936e-05,7.870815898058936e-05
977,445474,31,1058,7.8686120104976e-05,7.8686120104976e-05
978,375949,26,3213,-7.854668365325779e-05,7.854668365325779e-05
979,446084,31,1668,7.827413355698809e-05,7.827413355698809e-05
980,443817,30,13737,7.826358341844752e-05,7.826358341844752e-05
981,445929,31,1513,7.819645543349907e-05,7.819645543349907e-05
982,430815,30,735,-7.817149889888242e-05,7.817149889888242e-05
983,420087,29,4343,7.808008376741782e-05,7.808008376741782e-05
984,452463,31,8047,-7.793175609549507e-05,7.793175609549507e-05
985,220433,15,5393,7.791810639901087e-05,7.791810639901087e-05
986,433012,30,2932,-7.791652751620859e-05,7.791652751620859e-05
987,447611,31,3195,-7.790861127432436e-05,7.790861127432436e-05
988,453584,31,9168,7.790654490236193e-05,7.790654490236193e-05
989,449256,31,4840,-7.789163646521047e-05,7.789163646521047e-05
990,446763,31,2347,-7.786439527990296e-05,7.786439527990296e-05
