method_a,method_b,layer_a,layer_b,cka,null_mean,null_std,z
wang,zhao_topk,21,9,0.3677017663121238,0.21882792044507265,0.010055433968623956,14.805312861840006
wang,zhao_topk,21,10,0.3826267533671425,0.2125107879541198,0.011991958081356852,14.185837230159384
wang,zhao_topk,21,11,0.412747810148378,0.22357394334254418,0.007791007391161504,24.281053438665946
wang,zhao_topk,21,12,0.456168404651917,0.23165843336086941,0.0070307339414445716,31.932650724786008
wang,zhao_topk,21,13,0.38860349014252615,0.22014775728802993,0.010648457075927369,15.819731596168875
wang,zhao_topk,21,14,0.3873433347130214,0.22353064092081162,0.002887455197762201,56.732549103849585
wang,zhao_topk,21,15,0.4262253484266606,0.2435391078343311,0.014343454646311543,12.736557900248092
wang,zhao_topk,21,16,0.4617673393178387,0.26794139622223295,0.00897276990520577,21.601572885888107
wang,zhao_topk,21,17,0.4294406371901147,0.2679359842376009,0.007958859403463666,20.292436989429365
wang,zhao_topk,21,18,0.45736907095085966,0.24973130488607836,0.01769258389916357,11.735864430440683
wang,zhao_topk,21,19,0.4408004893510031,0.25355578326812983,0.013800901291300547,13.567570851398212
wang,zhao_topk,21,20,0.4360639178583038,0.2383763772246163,0.011924685887267849,16.57800821778972
wang,zhao_topk,21,21,0.4968175808117197,0.2629936328779646,0.010214794287966653,22.890715303900635
wang,zhao_topk,21,22,0.43359955665009825,0.22758265305729147,0.006230676389250654,33.0649340011035
wang,zhao_topk,21,23,0.39086907558840733,0.17614018030746473,0.0033347799883853974,64.3907232347607
wang,zhao_topk,21,24,0.39386033359981887,0.17458532295066373,0.007305875176194733,30.013517253023284
wang,zhao_topk,21,25,0.410702603903051,0.21564354521481116,0.020078848066309003,9.714653850861904
wang,zhao_topk,21,26,0.4769792380017468,0.24478682793432274,0.011105559037314878,20.907764236564173
wang,zhao_topk,21,27,0.4470028241564339,0.259296157573757,0.014099593211285958,13.312913625935526
wang,zhao_topk,21,28,0.4722228177585666,0.3052741794623769,0.00803375894133187,20.780887193076804
wang,zhao_topk,21,29,0.49754124564186436,0.3181287298400033,0.005963573540186838,30.08473268466479
wang,zhao_topk,21,30,0.49130060307838896,0.3376847481491065,0.0066515274990566284,23.09482370043114
wang,zhao_topk,21,31,0.5017034402445169,0.32814392414913013,0.005763515707308271,30.11348019322811
wang,zhao_topk,22,0,0.17728417378983644,0.17215303927341546,0.013286876468767557,0.38618064437359195
wang,zhao_topk,22,1,0.17323760440628103,0.1504357584969201,0.013365300033787133,1.7060481883473217
wang,zhao_topk,22,2,0.2021901636941204,0.17851665405372646,0.012752026408674884,1.856450800971479
wang,zhao_topk,22,3,0.2222963733656368,0.1705527218780601,0.012831550658162336,4.032533001353333
wang,zhao_topk,22,4,0.2163863155472129,0.19822457582054887,0.008252425828581846,2.2007758814095375
wang,zhao_topk,22,5,0.2125569388617695,0.2020834048093557,0.014908698640354618,0.7025116212399796
wang,zhao_topk,22,6,0.21925947927101133,0.1815127950632498,0.015251465066049333,2.47495463840965
wang,zhao_topk,22,7,0.22498268024086931,0.1856420155221332,0.00998650821744504,3.9393813995980556
wang,zhao_topk,22,8,0.22307373469955466,0.2031108292241301,0.010508519507108625,1.8996877211790297
wang,zhao_topk,22,9,0.2018577900234518,0.19148313932157274,0.019829469151737018,0.5231935672352718
wang,zhao_topk,22,10,0.22120936915447625,0.18551482636948036,0.010896845744940084,3.2756766150948358
wang,zhao_topk,22,11,0.2465242336911717,0.19529558397804797,0.014740573040248568,3.4753499455717143
wang,zhao_topk,22,12,0.31699623193883364,0.19428938549704003,0.007876998150656367,15.577869144423858
wang,zhao_topk,22,13,0.23531051708707768,0.19122168114022042,0.003785178839952559,11.647755049642472
wang,zhao_topk,22,14,0.22488430513277002,0.19071245137763634,0.006090338648608024,5.610829828476586
wang,zhao_topk,22,15,0.2694520419506206,0.21657047914516098,0.0178901016660103,2.9559118104918425
wang,zhao_topk,22,16,0.2775224185080133,0.23349304893734005,0.010787213047369319,4.081626030498276
wang,zhao_topk,22,17,0.26697749248004815,0.23006813044496327,0.009937582171625044,3.7141189272852344
wang,zhao_topk,22,18,0.31107244857000993,0.2199442446425798,0.011570551730897697,7.8758736875168855
wang,zhao_topk,22,19,0.3004699437974854,0.22210907122890466,0.015453972880815741,5.070597261488427
wang,zhao_topk,22,20,0.2763080517258372,0.21031214350611674,0.010565890311925903,6.246128463517151
wang,zhao_topk,22,21,0.2887843531225717,0.232583681396562,0.0029946461425662714,18.767049277430953
wang,zhao_topk,22,22,0.31693706374170727,0.20479550237468186,0.011640459870606908,9.633774147548227
wang,zhao_topk,22,23,0.2775648127880276,0.16339199768224494,0.010703312588406446,10.667054163161758
wang,zhao_topk,22,24,0.2496257541036734,0.15808014334187565,0.011217770866734157,8.160766684339448
wang,zhao_topk,22,25,0.31774342632166397,0.191196068653896,0.02236987642195418,5.657043216545096
wang,zhao_topk,22,26,0.27887538337658335,0.22007254592041797,0.008426259972943391,6.978521627030321
wang,zhao_topk,22,27,0.30348904792952114,0.2313992619808169,0.014773505474328345,4.879666919538722
wang,zhao_topk,22,28,0.2951603155921283,0.27277652350123394,0.006243416646000081,3.5851831393047915
wang,zhao_topk,22,29,0.33674112015096497,0.28457006441139104,0.005686283995834931,9.174894496614659
wang,zhao_topk,22,30,0.3437871645075966,0.3000982621254486,0.008910939392311565,4.902839134989872
wang,zhao_topk,22,31,0.3088924206270893,0.29306359799068626,0.024711384900312626,0.6405477758635377
wang,zhao_topk,23,0,0.2030087458570406,0.15073310381476984,0.008713539187590491,5.99935811578375
wang,zhao_topk,23,1,0.19889013361146515,0.13389718342919255,0.004878647468368824,13.321919774622085
wang,zhao_topk,23,2,0.2325039989263143,0.16185805663938763,0.014367833447644671,4.916951643708517
wang,zhao_topk,23,3,0.2399311501230466,0.15799554921296302,0.00833925531557227,9.825289886146251
wang,zhao_topk,23,4,0.24583536217409857,0.1781102457918569,0.016927164556873108,4.000972292476624
wang,zhao_topk,23,5,0.24167228495579338,0.17661546804267186,0.014102952271196916,4.612992773576206
wang,zhao_topk,23,6,0.24175025451519677,0.16366399005511809,0.008285527805171488,9.424416439872477
wang,zhao_topk,23,7,0.2639221118382724,0.16878844578622765,0.007559192925278672,12.585161801322544
wang,zhao_topk,23,8,0.2578733244994467,0.17570100920472528,0.008959163997564145,9.171873103010816
wang,zhao_topk,23,9,0.23890379096374012,0.17029101663969687,0.013236154053056847,5.1837394796864995
wang,zhao_topk,23,10,0.24787611846219038,0.16365365766115253,0.01785788680137054,4.716261321276492
wang,zhao_topk,23,11,0.2666929899730479,0.17214178751978385,0.011960060942666216,7.905578651021998
wang,zhao_topk,23,12,0.32384113075618226,0.17150211846840868,0.012009899173107363,12.68445389024514
wang,zhao_topk,23,13,0.2588351655210503,0.1667051591427104,0.011959765333649022,7.703328937327091
wang,zhao_topk,23,14,0.2349041970919994,0.1668196545785982,0.011509520107217609,5.915497942499395
wang,zhao_topk,23,15,0.28751228373768895,0.1919943660673799,0.010658521335896173,8.961648117982385
wang,zhao_topk,23,16,0.2962294400678956,0.20378175860025433,0.01574132904968117,5.872927322455896
wang,zhao_topk,23,17,0.28865260999208386,0.21144159546538138,0.02152160605852488,3.58760467581919
wang,zhao_topk,23,18,0.301332804658959,0.1994471124780433,0.015015905997591433,6.785184470205013
wang,zhao_topk,23,19,0.3130480388201518,0.20474419933096638,0.016359774137474494,6.620130484631777
wang,zhao_topk,23,20,0.2812893699987329,0.19453063113846358,0.01930834126279952,4.4933294724505055
wang,zhao_topk,23,21,0.30581487571062743,0.2135417020165847,0.015303774846617197,6.02943879002762
wang,zhao_topk,23,22,0.30517198781970284,0.18000183850695298,0.01162686058081483,10.765601637925354
wang,zhao_topk,23,23,0.30642691162827607,0.15363876572172255,0.01763651122448279,8.663172889570975
wang,zhao_topk,23,24,0.27153686200010946,0.14661778014882673,0.011902776111093983,10.494953503733628
wang,zhao_topk,23,25,0.3007953520133384,0.18014849738909755,0.021782567923264374,5.538688324042214
wang,zhao_topk,23,26,0.286565309902606,0.2056057543725219,0.01656418927860369,4.887625598112503
wang,zhao_topk,23,27,0.31909248529933826,0.21727980165904542,0.017489584883586227,5.821332199590561
wang,zhao_topk,23,28,0.33756630156747286,0.2520854512277556,0.017687681680883284,4.8327899541580015
wang,zhao_topk,23,29,0.355417215689003,0.25839898791387095,0.013308347409640313,7.290028189740063
wang,zhao_topk,23,30,0.34527122812707334,0.2724304936254793,0.023010226635392733,3.165580924333683
wang,zhao_topk,23,31,0.3381590969040555,0.2551220228214316,0.013316161485152056,6.235811586936136
wang,zhao_topk,24,0,0.3335758186415314,0.17334183282624424,0.008539707595536334,18.763404252745225
wang,zhao_topk,24,1,0.34219100042767253,0.15144031565067106,0.006003200628716622,31.774830890131447
wang,zhao_topk,24,2,0.3721892042003119,0.17870733416138013,0.010241661080680404,18.891649363784435
wang,zhao_topk,24,3,0.37336181430652393,0.17374637863311218,0.006466745805944801,30.867988577795607
wang,zhao_topk,24,4,0.38769820593266224,0.19591067732324,0.006828140241667332,28.087813346169725
wang,zhao_topk,24,5,0.36999124488730734,0.20250343020180456,0.010324043039208659,16.223083732740886
wang,zhao_topk,24,6,0.3693612722813077,0.18443883891286478,0.004986414897305514,37.08524805434233
wang,zhao_topk,24,7,0.38125839930775024,0.1869202366142053,0.011816527323720443,16.446300792909895
wang,zhao_topk,24,8,0.3914356906925664,0.2015280066215027,0.00656294557086857,28.936349085998966
wang,zhao_topk,24,9,0.3603591494066575,0.18450737283928087,0.009429686955206143,18.648739603204813
wang,zhao_topk,24,10,0.3543443468207088,0.1807746068886494,0.014654485131109016,11.844137707956722
wang,zhao_topk,24,11,0.37081219007519306,0.18954092417996385,0.0069707104365133235,26.004704620308285
wang,zhao_topk,24,12,0.41377128397165264,0.18973007146192694,0.008225225465110824,27.23830653154102
wang,zhao_topk,24,13,0.3364680464997077,0.18430126130567026,0.012669688031770229,12.010302448842257
wang,zhao_topk,24,14,0.34562889006890224,0.18612913597266129,0.008358580855965544,19.082157227970765
wang,zhao_topk,24,15,0.36356151681264187,0.20848172558366745,0.007865099046225815,19.717461956616017
wang,zhao_topk,24,16,0.4106016755161887,0.22598487059927663,0.010112541788767774,18.256221706986672
wang,zhao_topk,24,17,0.3823141617616094,0.2298528251900481,0.01176579757243175,12.958011187341093
wang,zhao_topk,24,18,0.38914250950162904,0.21943581156365513,0.007186187239855019,23.6156799528922
wang,zhao_topk,24,19,0.39710469235098245,0.22029511340348687,0.007399805125754325,23.89381557253805
wang,zhao_topk,24,20,0.3741084308012965,0.2086783200230209,0.009942123634765853,16.63931337564499
wang,zhao_topk,24,21,0.3938779445807268,0.23207794555991668,0.00856205175852506,18.897339514411268
wang,zhao_topk,24,22,0.3821776054554766,0.20202552919798528,0.0074298979105359595,24.246911387843813
wang,zhao_topk,24,23,0.34155583043674803,0.16451504745995268,0.006642136726434709,26.65419130446375
wang,zhao_topk,24,24,0.3995172789854334,0.17462803083509454,0.01959420784898312,11.477332989606412
wang,zhao_topk,24,25,0.3691471589634178,0.20087110058335894,0.008992743390249136,18.712427462627392
wang,zhao_topk,24,26,0.3960632033771729,0.225796368709209,0.007593975135967129,22.421305261000118
wang,zhao_topk,24,27,0.40809724471339964,0.23629176593579898,0.011483985220199744,14.960440603441704
wang,zhao_topk,24,28,0.43379974922016923,0.27661024814612983,0.006947327538997741,22.625894661174474
wang,zhao_topk,24,29,0.44738688609913974,0.2874433856290266,0.0053064722448804965,30.14121116423838
wang,zhao_topk,24,30,0.43409274919543606,0.3028440531444113,0.010919535618011468,12.019622504324607
wang,zhao_topk,24,31,0.45411417709418445,0.2890902638586157,0.009315432599579355,17.7151100039112
wang,zhao_topk,25,0,0.21931373936010523,0.18154227209269758,0.010457514076784781,3.6118973390873688
wang,zhao_topk,25,1,0.21896503622085167,0.1559452999016858,0.006813428357867041,9.249343063305409
wang,zhao_topk,25,2,0.2527878027867943,0.18455585492469337,0.00909827155597137,7.499440684128515
wang,zhao_topk,25,3,0.26720633392421733,0.1777777152686259,0.006607447677611828,13.534517868163306
wang,zhao_topk,25,4,0.2719791291496903,0.19924982262247054,0.00897518345759327,8.103378261943897
wang,zhao_topk,25,5,0.263711378987834,0.20497657852023315,0.010614160497218864,5.533626562646249
wang,zhao_topk,25,6,0.27399158479902164,0.1837258112023663,0.0065802720677108194,13.717635481910625
wang,zhao_topk,25,7,0.2674527798366661,0.1891750181538329,0.006638670896257147,11.79117972649704
wang,zhao_topk,25,8,0.2645133606645574,0.2061370730352877,0.007852872041742894,7.433750011328779
wang,zhao_topk,25,9,0.24676051887067887,0.1914483347393229,0.01584488614468355,3.490853997074313
wang,zhao_topk,25,10,0.26349113697431853,0.18662900911205466,0.01532528465603245,5.015380111194792
wang,zhao_topk,25,11,0.2795991100825881,0.1918674671499446,0.007495123752445348,11.705162693814135
wang,zhao_topk,25,12,0.3370706260967124,0.1971818439052984,0.007404493529467716,18.89241737259917
wang,zhao_topk,25,13,0.2599822573606756,0.1897679880673198,0.008953166226913948,7.842395362021313
wang,zhao_topk,25,14,0.2606043105024408,0.19302465708638344,0.005681377357630773,11.894941870968978
wang,zhao_topk,25,15,0.2957963289605463,0.2128883619946429,0.01281497743749642,6.469614743395179
wang,zhao_topk,25,16,0.3134085434851366,0.2363601044919117,0.011322843093411429,6.804690161083136
wang,zhao_topk,25,17,0.29915033324892165,0.2347948714002735,0.010929960572144067,5.887986642208346
wang,zhao_topk,25,18,0.31360547743725786,0.2232388223396835,0.013121216643407565,6.88706371927613
wang,zhao_topk,25,19,0.3177845247559058,0.22684279675416935,0.014195402901881968,6.406421052669084
wang,zhao_topk,25,20,0.3060699239463715,0.2132525559664133,0.01358001097711526,6.834852205669939
wang,zhao_topk,25,21,0.31491573986770177,0.23264518851220622,0.006102713097926827,13.48097969466137
wang,zhao_topk,25,22,0.30858052680282566,0.20128105284614203,0.010215168405712056,10.503935881926779
wang,zhao_topk,25,23,0.29044951896001114,0.1658029880207793,0.009761096015776327,12.769726958711649
wang,zhao_topk,25,24,0.28327277934511125,0.16490079613670425,0.006075581096939406,19.483236470670644
wang,zhao_topk,25,25,0.33268124831466966,0.20679931438207316,0.03442645387372696,3.6565466310971138
wang,zhao_topk,25,26,0.31589683304862987,0.22762380351331696,0.019215227405113458,4.593910218924713
wang,zhao_topk,25,27,0.33232255341791955,0.24381129397348783,0.022743515775962425,3.891714030333828
wang,zhao_topk,25,28,0.344019531871765,0.2832377370783809,0.009065250334473321,6.704921822428131
wang,zhao_topk,25,29,0.3621210273680855,0.2968929167771138,0.011982321568638635,5.443695549090703
wang,zhao_topk,25,30,0.36532491252251986,0.30969672464069475,0.012743648736456272,4.365169586218058
wang,zhao_topk,25,31,0.3632332657488112,0.30406131092662136,0.009674234491888332,6.116448270072887
wang,zhao_topk,26,0,0.53096606055902,0.1671894599384171,0.014007679180022808,25.96979813325583
wang,zhao_topk,26,1,0.5247932972480273,0.1455084080823331,0.009039161855354366,41.96018339255912
wang,zhao_topk,26,2,0.5339567525347418,0.17291133794480182,0.011796611081629521,30.60585892775462
wang,zhao_topk,26,3,0.4971242207583722,0.16177302890633188,0.012042348230775416,27.847657734644898
wang,zhao_topk,26,4,0.49946730792909516,0.1874278315178443,0.011998647577041178,26.00622065176104
wang,zhao_topk,26,5,0.46460736331551344,0.18995101792148913,0.015481720179714296,17.740686577833035
wang,zhao_topk,26,6,0.48190254831638135,0.1688422023047017,0.011771543644823043,26.594672326543947
wang,zhao_topk,26,7,0.4338468418526841,0.17379677729601217,0.010867835779970456,23.928413146980663
wang,zhao_topk,26,8,0.4372071943787901,0.18822449979902528,0.013269693275650939,18.763259210869066
wang,zhao_topk,26,9,0.39826414531458065,0.17437287739460888,0.014814814862945714,15.112660535499543
wang,zhao_topk,26,10,0.36868329870270067,0.16661633879526863,0.006728545681250974,30.031297917838266
wang,zhao_topk,26,11,0.46284546824811057,0.17862005416846438,0.01300384950743408,21.857021178010353
wang,zhao_topk,26,12,0.46394539625175923,0.18014482778982016,0.004216749248993001,67.30316452412087
wang,zhao_topk,26,13,0.41564921803758964,0.17780018793218152,0.010563528692507531,22.516058509322644
wang,zhao_topk,26,14,0.4426797515377025,0.1804881047696519,0.009085629142404234,28.857841615431557
wang,zhao_topk,26,15,0.4815342780119345,0.19619187572557864,0.011803436713974233,24.174518761009285
wang,zhao_topk,26,16,0.5300350451248599,0.21325385712591824,0.008102309572760542,39.097640636188494
wang,zhao_topk,26,17,0.4821170616210251,0.21642840158219342,0.004375045324593612,60.72820744171624
wang,zhao_topk,26,18,0.5486767456125139,0.20141377407333233,0.008022675471394474,43.28518245283347
wang,zhao_topk,26,19,0.4891559554426978,0.20325011284029787,0.00792277247672157,36.08659007215455
wang,zhao_topk,26,20,0.4939188759173001,0.19332178920442056,0.01493623200299166,20.125362718835067
wang,zhao_topk,26,21,0.5244960563566544,0.21624588178227105,0.010860933403479227,28.381554616257706
wang,zhao_topk,26,22,0.4824681020739827,0.1819386681201898,0.008457779519860417,35.53290000621259
wang,zhao_topk,26,23,0.4794104688057515,0.15001858620384462,0.006465155236674403,50.94879713535572
wang,zhao_topk,26,24,0.4775386144877851,0.14947687789314162,0.007838213982005312,41.854143985836025
wang,zhao_topk,26,25,0.49228364391471896,0.17546336888915448,0.008335456667191793,38.00874837158753
wang,zhao_topk,26,26,0.6206767093754182,0.2056297154677576,0.0067964743848035495,61.067984723914684
wang,zhao_topk,26,27,0.5342410437594696,0.21921220210895812,0.00862208572799943,36.53742859775615
wang,zhao_topk,26,28,0.5149516265375151,0.2587728223034536,0.011863326734547461,21.5941792691284
wang,zhao_topk,26,29,0.5681909351210456,0.26765413484990785,0.011857330647734258,25.34607570621853
wang,zhao_topk,26,30,0.5812787872966617,0.28296721124866064,0.013174725390335703,22.642716808870038
wang,zhao_topk,26,31,0.5770377547228416,0.2829081182077223,0.02159183116933636,13.622264559609352
wang,zhao_topk,27,0,0.29025812831256215,0.19393182612836302,0.014910599033116746,6.460257027249974
wang,zhao_topk,27,1,0.2880611365623262,0.16507253244768044,0.007081335528729417,17.36799557310529
wang,zhao_topk,27,2,0.3203913926588361,0.1945270560305824,0.01289868733533582,9.757918256026691
wang,zhao_topk,27,3,0.3281113303517373,0.18627261706727893,0.002131015937212146,66.55919874067938
wang,zhao_topk,27,4,0.32569854326796754,0.21132379732227036,0.00981520214905844,11.652816132438904
wang,zhao_topk,27,5,0.32334815420787927,0.21466015810069736,0.011903943125584834,9.130419639991528
wang,zhao_topk,27,6,0.32020529421509486,0.19499987567974048,0.005390203570533831,23.22832837331121
wang,zhao_topk,27,7,0.3269046021211977,0.20234266825657543,0.011414453832131516,10.912649496551671
wang,zhao_topk,27,8,0.3162382312488117,0.21492495761663552,0.010961370283608501,9.242756244050872
wang,zhao_topk,27,9,0.3006245795850593,0.19745277539134962,0.012206382328441446,8.452283520016778
wang,zhao_topk,27,10,0.2998366921263807,0.1991369496260582,0.012554299789018583,8.021135721834995
wang,zhao_topk,27,11,0.3489828168334121,0.20726313836144356,0.009508942603140778,14.903831518044804
wang,zhao_topk,27,12,0.40404014927065807,0.20511525089585123,0.006490964951245324,30.646429285778552
wang,zhao_topk,27,13,0.3133008602393063,0.1999981803949858,0.012007714997616506,9.435823540682865
wang,zhao_topk,27,14,0.31418456158788055,0.20195233775574845,0.006910745817269527,16.240247695360278
wang,zhao_topk,27,15,0.3538436805421981,0.22394483936372905,0.006856942250686477,18.944135217919378
wang,zhao_topk,27,16,0.37807089491844803,0.24290767318510217,0.012098917030028909,11.171514061785652
wang,zhao_topk,27,17,0.3582452472953812,0.2461323525359514,0.012486351540581007,8.978835362360226
wang,zhao_topk,27,18,0.4032336489630308,0.23364912632079685,0.01468102410442282,11.551273360497023
wang,zhao_topk,27,19,0.38999942787106956,0.23556953940974448,0.01195328114683893,12.91945588531266
wang,zhao_topk,27,20,0.37133652376539567,0.2245904785863833,0.009165125117410253,16.011352087300004
wang,zhao_topk,27,21,0.38121365128001905,0.2480402563174778,0.00736582575769306,18.07990025062044
wang,zhao_topk,27,22,0.38004792146771865,0.2137714107677442,0.010041083679756561,16.559618065448262
wang,zhao_topk,27,23,0.3574602440130107,0.17590509970918652,0.0046926370591378426,38.68936421372858
wang,zhao_topk,27,24,0.3450613913270151,0.17573077333613507,0.009315637137718729,18.177030243617534
wang,zhao_topk,27,25,0.40824117174156266,0.2058364899938448,0.014901787502219661,13.582577373188897
wang,zhao_topk,27,26,0.3809099618404886,0.24352147020134338,0.012856188060939949,10.686565176855416
wang,zhao_topk,27,27,0.4503055984514893,0.26326568520016,0.028660924894671338,6.5259552487820764
wang,zhao_topk,27,28,0.4164900997822497,0.29837336524534025,0.011674144326647094,10.117806601662387
wang,zhao_topk,27,29,0.4662545645323799,0.3159056451375494,0.019684625923433566,7.637885524451223
wang,zhao_topk,27,30,0.4610443674444392,0.3313837587431684,0.016914675795668868,7.665568661651287
wang,zhao_topk,27,31,0.4278741054052968,0.32781511986520784,0.021339384333501608,4.688934974707874
wang,zhao_topk,28,0,0.40869619188246004,0.18763679862915658,0.009913980216140256,22.297744037597752
wang,zhao_topk,28,1,0.4101875889692778,0.15621574289768686,0.0060537994016174575,41.952471369258554
wang,zhao_topk,28,2,0.43010992810200604,0.18975845949810743,0.007635894535704057,31.47653067758581
wang,zhao_topk,28,3,0.4219548423100489,0.1727790869720185,0.007200011024487585,34.607690806385115
wang,zhao_topk,28,4,0.43232055688203125,0.19683601209216967,0.00942778404746342,24.977719430603585
wang,zhao_topk,28,5,0.4030923596129054,0.19789650862696526,0.013202833363906005,15.541804196885947
wang,zhao_topk,28,6,0.4136882235241953,0.18041473832320726,0.011230921935699627,20.770644345722307
wang,zhao_topk,28,7,0.40347681896740506,0.18561242774814393,0.011079165229175684,19.664332710332793
wang,zhao_topk,28,8,0.39928133686682055,0.20240718974562485,0.012111825939615123,16.25470412989206
wang,zhao_topk,28,9,0.3694443857460213,0.18362123500983657,0.009132761319682986,20.34687475470288
wang,zhao_topk,28,10,0.35908423623613295,0.1858982261052792,0.008518598630071265,20.330340429409915
wang,zhao_topk,28,11,0.41329263396380583,0.1923366134792724,0.012091694825112626,18.27337058041203
wang,zhao_topk,28,12,0.44998822590268384,0.1901684317024705,0.009875250015664371,26.310199112739486
wang,zhao_topk,28,13,0.37955274660097976,0.18864671786090398,0.016613202458080758,11.49122387581679
wang,zhao_topk,28,14,0.3930542031446084,0.18775897392340726,0.007030927976917253,29.198880986292497
wang,zhao_topk,28,15,0.43735197989030056,0.20478066005701273,0.016033871229726535,14.505001100551713
wang,zhao_topk,28,16,0.46414378785298216,0.2295915401014404,0.011006787031623177,21.309783416146665
wang,zhao_topk,28,17,0.4263566454892152,0.226793926728452,0.011067540524669399,18.031351980680856
wang,zhao_topk,28,18,0.47093201447985344,0.2172391600866484,0.006713707003077055,37.78729906993728
wang,zhao_topk,28,19,0.45423506205572817,0.21953343885749446,0.005901088877558998,39.772595883239546
wang,zhao_topk,28,20,0.42537926690807093,0.20592014483653226,0.01406805819779032,15.599816192543848
wang,zhao_topk,28,21,0.462989321022327,0.2236648160259223,0.01264089208784809,18.932564516271086
wang,zhao_topk,28,22,0.43564057438707954,0.19442360715451332,0.005740549618323822,42.01983839014337
wang,zhao_topk,28,23,0.4118247024876823,0.15889965520179095,0.008074093265151941,31.325504794145047
wang,zhao_topk,28,24,0.4147279106186075,0.1586805369091317,0.01214107996119678,21.08934085994081
wang,zhao_topk,28,25,0.4499707382032513,0.19029851686355279,0.0075214232144087635,34.52434651493155
wang,zhao_topk,28,26,0.4855153747940845,0.22339309712793692,0.011227585652978657,23.346272811252796
wang,zhao_topk,28,27,0.49436289266305705,0.23646377529150575,0.01565681261919174,16.47200638113436
wang,zhao_topk,28,28,0.5484225360720523,0.2842007823539425,0.015292563303145117,17.277793688371986
wang,zhao_topk,28,29,0.5384960459839258,0.29655702778855464,0.018774092361626794,12.886855648472311
wang,zhao_topk,28,30,0.5254271600923355,0.3164137315887716,0.025523195645138406,8.189155911727543
wang,zhao_topk,28,31,0.5118877245894828,0.3191778428243408,0.033154342569740466,5.81250801036923
wang,zhao_topk,29,0,0.27964885403520917,0.20427701303756352,0.02098340429612499,3.5919739206266255
wang,zhao_topk,29,1,0.27698974780851265,0.16859044417050653,0.009596399468193828,11.295830691217395
wang,zhao_topk,29,2,0.299759729176794,0.20053053922159564,0.014772542582623433,6.717136836817728
wang,zhao_topk,29,3,0.30469724648353363,0.18439608552974035,0.01222419319016874,9.841235252281928
wang,zhao_topk,29,4,0.3059901196004871,0.20933694654674567,0.006470219848284485,14.938159030155377
wang,zhao_topk,29,5,0.29226246444247844,0.21331824450443876,0.018245742591872262,4.326720030195216
wang,zhao_topk,29,6,0.29434113578757554,0.19431379994910844,0.016128513929042656,6.201894128531434
wang,zhao_topk,29,7,0.30082541791379197,0.20007784662420308,0.009069428917023021,11.108480171280576
wang,zhao_topk,29,8,0.30245539485054107,0.21602700280213796,0.020756351059076382,4.163949231847739
wang,zhao_topk,29,9,0.2701884565111472,0.2021972666403613,0.020055432687608246,3.390163200657145
wang,zhao_topk,29,10,0.2868577252440801,0.1937300834492072,0.009061958235501062,10.276767931906454
wang,zhao_topk,29,11,0.3334401499843268,0.20665521344073712,0.012202117528235207,10.390404472847804
wang,zhao_topk,29,12,0.37643152897666227,0.20893389332497025,0.01248228984131811,13.418822810639409
wang,zhao_topk,29,13,0.3192050297477917,0.20173155089253778,0.010782754799397182,10.894570176243027
wang,zhao_topk,29,14,0.28887663217706455,0.20166949797568529,0.011968600438802733,7.28632680548428
wang,zhao_topk,29,15,0.339432831083449,0.21706083520623723,0.015923762155528425,7.6848670987419
wang,zhao_topk,29,16,0.36581118548726516,0.23999368777220303,0.010820909167935521,11.627257540233687
wang,zhao_topk,29,17,0.34476830024794125,0.23674356401276167,0.013360787360907825,8.085207354713834
wang,zhao_topk,29,18,0.38489657244351133,0.223135180801712,0.016421115865459898,9.850816044849152
wang,zhao_topk,29,19,0.37917920341849437,0.2272904278105304,0.019450789961048768,7.80887439081545
wang,zhao_topk,29,20,0.3599707914293941,0.21292167049708643,0.0095609507826279,15.380177586469081
wang,zhao_topk,29,21,0.39132749270912587,0.23772455515697435,0.005630770707863409,27.279203064980784
wang,zhao_topk,29,22,0.36316829056730965,0.204661396488565,0.007387653004819056,21.455649578472173
wang,zhao_topk,29,23,0.37090589595583623,0.16007582957068148,0.0038080908428523644,55.36371769619793
wang,zhao_topk,29,24,0.34052692230975795,0.1629546634256211,0.0091951448045225,19.311523924756518
wang,zhao_topk,29,25,0.4064772718170472,0.20044021285578717,0.02250356274422321,9.155752860251024
wang,zhao_topk,29,26,0.3830189127251065,0.22887511114314685,0.01030444965333391,14.95895528317593
wang,zhao_topk,29,27,0.40311126803178,0.24104950274533166,0.011753603544376925,13.788262014672153
wang,zhao_topk,29,28,0.4213399291993803,0.29036222913166193,0.012211449282779247,10.725811247680888
wang,zhao_topk,29,29,0.49499025485917925,0.3161215123256538,0.012922753839866352,13.841379689654085
wang,zhao_topk,29,30,0.470213905292641,0.3308999769055522,0.01273493956077359,10.939504480744167
wang,zhao_topk,29,31,0.416959180592176,0.3466090677683666,0.0278271499084885,2.528110606194333
wang,zhao_topk,30,0,0.4330369238857506,0.2677005081862346,0.01935916747931693,8.540471374926591
wang,zhao_topk,30,1,0.43005118590588215,0.20897928830613227,0.020271445930250504,10.905581099661497
wang,zhao_topk,30,2,0.44933790732151996,0.25194364989599594,0.02321201549444062,8.503968880806616
wang,zhao_topk,30,3,0.4280020385959172,0.21852121278679665,0.012055666350013487,17.376130006192994
wang,zhao_topk,30,4,0.43420651501299035,0.25921765227969445,0.015041237842010462,11.633940276148595
